grades_kick_return,grades_punt_return,grades_return,kickoff_attempts,kickoff_fair_catches,kickoff_long,kickoff_muffed_returns,kickoff_touchdowns,kickoff_yards,kickoff_ypa,player,player_game_count,player_id,position,punt_attempts,punt_fair_catches,punt_long,punt_muffed_returns,punt_touchdowns,punt_yards,punt_ypa,season,team_name,total_attempts,week,team_name_games,opponent,over_under_line,weather_detail,weather_temperature,weather_wind_mph,spread_team,is_favorite
,60.0,60.0,0,0,0,0,0,0,,Eddie Royal,1,4356,WR,0,1,0,0,0,0,,2013,SD,0,14,LAC,NYG,46.5,,53.0,8.0,-4.0,1
,61.0,60.8,0,0,0,0,0,0,,Keenan Allen,1,7857,WR,2,0,2,0,0,2,1.0,2013,SD,2,14,LAC,NYG,46.5,,53.0,8.0,-4.0,1
,,,1,0,21,0,0,21,21.0,John Kuhn,1,2686,FB,0,0,0,0,0,0,,2013,GB,1,14,GB,ATL,45,Snow,9.0,9.0,-3.5,1
70.8,61.5,71.0,3,0,31,0,0,76,25.3,Micah Hyde,1,7941,CB,1,3,12,0,0,12,12.0,2013,GB,4,14,GB,ATL,45,Snow,9.0,9.0,-3.5,1
66.7,61.4,67.5,2,0,27,0,0,52,26.0,Devin Hester,1,3002,WR,1,1,19,0,0,19,19.0,2013,CHI,3,14,CHI,DAL,49.5,,8.0,9.0,-1.5,1
60.3,,60.3,2,1,0,0,0,0,0.0,Brandon Marshall,1,3064,WR,0,0,0,0,0,0,,2013,CHI,2,14,CHI,DAL,49.5,,8.0,9.0,-1.5,1
,,,1,0,10,0,0,10,10.0,Michael Ford,1,8257,HB,0,0,0,0,0,0,,2013,CHI,1,14,CHI,DAL,49.5,,8.0,9.0,-1.5,1
75.6,60.1,76.4,5,0,95,0,0,209,41.8,Leon Washington,1,3062,HB,0,2,0,0,0,0,,2013,TEN,5,14,TEN,DEN,49.5,,19.0,7.0,13.5,0
65.6,86.7,82.4,2,0,38,0,0,73,36.5,Ted Ginn Jr.,1,3625,WR,1,1,32,0,0,32,32.0,2013,CAR,3,14,CAR,NO,46.5,DOME,72.0,0.0,3.0,0
74.7,62.7,73.8,5,0,77,0,1,152,30.4,Jacoby Jones,1,3689,WR,4,0,22,0,0,44,11.0,2013,BLT,9,14,BAL,MIN,41.5,Snow | Freezing Rain,33.0,7.0,-6.0,1
,,,0,0,0,0,0,0,,Jason Trusnik,1,4083,LB,1,0,1,0,0,1,1.0,2013,MIA,1,14,MIA,PIT,41,Snow | Fog,26.0,9.0,3.0,0
58.9,61.4,60.0,4,0,25,0,0,82,20.5,Marcus Thigpen,1,5488,HB,2,2,16,0,0,22,11.0,2013,MIA,6,14,MIA,PIT,41,Snow | Fog,26.0,9.0,3.0,0
,29.9,37.0,0,0,0,0,0,0,,Leodis McKelvin,1,4325,CB,3,1,21,0,0,36,12.0,2013,BUF,3,14,BUF,TB,42.5,,83.0,13.0,2.5,0
,,,1,0,9,0,0,9,9.0,Robert Woods,1,7822,WR,0,0,0,0,0,0,,2013,BUF,1,14,BUF,TB,42.5,,83.0,13.0,2.5,0
58.3,,58.1,3,0,21,0,0,47,15.7,Marquise Goodwin,1,7859,WR,0,0,0,0,0,0,,2013,BUF,3,14,BUF,TB,42.5,,83.0,13.0,2.5,0
,54.3,55.6,0,0,0,0,0,0,,DeSean Jackson,1,4363,WR,2,1,-1,0,0,-7,-3.5,2013,PHI,2,14,PHI,DET,53.5,Snow | Fog,27.0,7.0,-2.0,1
58.8,,58.7,2,0,23,0,0,41,20.5,Brandon Boykin,1,7123,CB,0,0,0,0,0,0,,2013,PHI,2,14,PHI,DET,53.5,Snow | Fog,27.0,7.0,-2.0,1
88.9,,90.3,2,0,95,0,1,123,61.5,Quintin Demps,1,4431,S,0,0,0,0,0,0,,2013,KC,2,14,KC,WAS,44.5,Rain,30.0,5.0,-3.0,1
,91.0,83.8,0,0,0,0,0,0,,Dexter McCluster,1,5561,WR,7,0,74,0,1,177,25.3,2013,KC,7,14,KC,WAS,44.5,Rain,30.0,5.0,-3.0,1
58.7,,58.7,1,0,0,0,0,0,0.0,Matthew Slater,1,4467,WR,0,0,0,0,0,0,,2013,NE,1,14,NE,CLE,47.5,,31.0,5.0,-9.5,1
,61.4,61.1,0,0,0,0,0,0,,Julian Edelman,1,5156,WR,2,3,8,0,0,7,3.5,2013,NE,2,14,NE,CLE,47.5,,31.0,5.0,-9.5,1
62.3,,62.5,2,0,28,0,0,46,23.0,Josh Boyce,1,7884,WR,0,0,0,0,0,0,,2013,NE,2,14,NE,CLE,47.5,,31.0,5.0,-9.5,1
66.3,60.3,66.4,3,0,27,0,0,75,25.0,Darius Reynaud,1,4661,HB,0,1,0,0,0,0,,2013,NYJ,3,14,NYJ,OAK,39.5,,34.0,6.0,-3.0,1
60.0,,60.0,1,0,22,0,0,22,22.0,Alex Green,1,6248,HB,0,0,0,0,0,0,,2013,NYJ,1,14,NYJ,OAK,39.5,,34.0,6.0,-3.0,1
,,,1,0,0,0,0,0,0.0,Nick Bellore,1,6515,LB,0,0,0,0,0,0,,2013,NYJ,1,14,NYJ,OAK,39.5,,34.0,6.0,-3.0,1
,60.1,60.1,0,0,0,0,0,0,,Davone Bess,1,4694,WR,0,1,0,0,0,0,,2013,CLV,0,14,CLE,NE,47.5,,31.0,5.0,9.5,0
,60.7,60.6,0,0,0,0,0,0,,Jordan Poyer,1,8000,CB,1,2,-1,0,0,-1,-1.0,2013,CLV,1,14,CLE,NE,47.5,,31.0,5.0,9.5,0
58.7,,58.5,3,0,27,0,0,62,20.7,Fozzy Whittaker,1,8547,HB,0,0,0,0,0,0,,2013,CLV,3,14,CLE,NE,47.5,,31.0,5.0,9.5,0
75.9,70.6,79.5,3,0,44,0,0,86,28.7,Brandon Tate,1,5006,WR,4,0,43,0,0,73,18.3,2013,CIN,7,14,CIN,IND,43.5,,28.0,7.0,-7.0,1
,,,1,0,0,0,0,0,0.0,Mohamed Sanu,1,7084,WR,0,0,0,0,0,0,,2013,CIN,1,14,CIN,IND,43.5,,28.0,7.0,-7.0,1
62.9,,63.2,1,0,26,0,0,26,26.0,Javier Arenas,1,5575,CB,0,0,0,0,0,0,,2013,ARZ,1,14,ARI,LAR,41,DOME,72.0,0.0,-4.5,1
60.0,54.0,55.0,0,0,0,0,0,0,,Patrick Peterson,1,6157,CB,2,1,9,0,0,3,1.5,2013,ARZ,2,14,ARI,LAR,41,DOME,72.0,0.0,-4.5,1
,,,1,0,-5,0,0,-5,-5.0,Tyrann Mathieu,1,7850,CB,0,0,0,0,0,0,,2013,ARZ,1,14,ARI,LAR,41,DOME,72.0,0.0,-4.5,1
59.9,70.5,67.6,1,0,15,0,0,15,15.0,Golden Tate,1,5585,WR,3,1,38,0,0,49,16.3,2013,SEA,4,14,SEA,SF,41,,45.0,5.0,2.0,0
62.3,,62.5,2,0,27,0,0,49,24.5,Robert Turbin,1,7106,HB,0,0,0,0,0,0,,2013,SEA,2,14,SEA,SF,41,,45.0,5.0,2.0,0
,,,1,0,15,0,0,15,15.0,Luke Willson,1,7940,TE,0,0,0,0,0,0,,2013,SEA,1,14,SEA,SF,41,,45.0,5.0,2.0,0
62.3,,62.6,5,0,26,0,0,103,20.6,Emmanuel Sanders,1,5606,WR,0,0,0,0,0,0,,2013,PIT,5,14,PIT,MIA,41,Snow | Fog,26.0,9.0,-3.0,1
,62.3,61.8,0,0,0,0,0,0,,Antonio Brown,1,5718,WR,5,0,7,0,0,14,2.8,2013,PIT,5,14,PIT,MIA,41,Snow | Fog,26.0,9.0,-3.0,1
61.2,,61.2,1,0,18,0,0,18,18.0,Dorin Dickerson,1,5750,TE,0,0,0,0,0,0,,2013,DET,1,14,DET,PHI,53.5,Snow | Fog,27.0,7.0,2.0,0
80.5,86.5,90.7,4,0,98,0,1,172,43.0,Jeremy Ross,1,6476,WR,2,1,58,0,1,71,35.5,2013,DET,6,14,DET,PHI,53.5,Snow | Fog,27.0,7.0,2.0,0
59.9,,59.9,1,0,12,0,0,12,12.0,Theo Riddick,1,7980,HB,0,0,0,0,0,0,,2013,DET,1,14,DET,PHI,53.5,Snow | Fog,27.0,7.0,2.0,0
,54.1,55.1,0,0,0,0,0,0,,Robert McClain,1,5771,CB,1,0,8,0,0,8,8.0,2013,ATL,1,14,ATL,GB,45,Snow,9.0,9.0,3.5,0
65.9,,66.5,6,0,26,0,0,126,21.0,Jacquizz Rodgers,1,6297,HB,0,0,0,0,0,0,,2013,ATL,6,14,ATL,GB,45,Snow,9.0,9.0,3.5,0
63.5,,63.9,2,0,33,0,0,54,27.0,Cassius Vaughn,1,5845,CB,0,0,0,0,0,0,,2013,IND,2,14,IND,CIN,43.5,,28.0,7.0,7.0,0
58.9,53.3,54.8,4,0,27,0,0,86,21.5,Chris Rainey,1,7152,HB,1,1,0,0,0,0,0.0,2013,IND,5,14,IND,CIN,43.5,,28.0,7.0,7.0,0
,,,1,0,0,0,0,0,0.0,Daniel Adongo,1,8323,LB,0,0,0,0,0,0,,2013,IND,1,14,IND,CIN,43.5,,28.0,7.0,7.0,0
60.0,61.1,60.4,0,0,0,0,0,0,,Marcus Sherels,1,6017,CB,1,0,14,0,0,14,14.0,2013,MIN,1,14,MIN,BAL,41.5,Snow | Freezing Rain,33.0,7.0,6.0,0
,,,1,0,20,0,0,20,20.0,Matt Asiata,1,6432,HB,0,0,0,0,0,0,,2013,MIN,1,14,MIN,BAL,41.5,Snow | Freezing Rain,33.0,7.0,6.0,0
76.7,,78.3,4,0,42,0,0,111,27.8,Cordarrelle Patterson,1,7810,WR,0,0,0,0,0,0,,2013,MIN,4,14,MIN,BAL,41.5,Snow | Freezing Rain,33.0,7.0,6.0,0
59.9,,59.9,1,0,12,0,0,12,12.0,Tyler Clutts,1,6124,FB,0,0,0,0,0,0,,2013,DAL,1,14,DAL,CHI,49.5,,8.0,9.0,1.5,0
66.3,,67.0,4,0,43,0,0,103,25.8,Dwayne Harris,1,6328,WR,0,0,0,0,0,0,,2013,DAL,4,14,DAL,CHI,49.5,,8.0,9.0,1.5,0
,,,1,0,0,0,0,0,0.0,Gavin Escobar,1,7828,TE,0,0,0,0,0,0,,2013,DAL,1,14,DAL,CHI,49.5,,8.0,9.0,1.5,0
59.0,,58.9,1,0,14,0,0,14,14.0,Terrance Williams,1,7855,WR,0,0,0,0,0,0,,2013,DAL,1,14,DAL,CHI,49.5,,8.0,9.0,1.5,0
,,,1,0,7,0,0,7,7.0,Joseph Randle,1,7933,HB,0,0,0,0,0,0,,2013,DAL,1,14,DAL,CHI,49.5,,8.0,9.0,1.5,0
68.0,,68.9,4,0,27,0,0,71,17.8,Taiwan Jones,1,6277,CB,0,0,0,0,0,0,,2013,OAK,4,14,OAK,NYJ,39.5,,34.0,6.0,3.0,0
,,,1,0,6,0,0,6,6.0,Jamize Olawale,1,7572,FB,0,0,0,0,0,0,,2013,OAK,1,14,OAK,NYJ,39.5,,34.0,6.0,3.0,0
,60.1,63.0,3,0,26,0,0,58,19.3,Greg Jenkins,1,8049,WR,0,0,0,0,0,0,,2013,OAK,3,14,OAK,NYJ,39.5,,34.0,6.0,3.0,0
74.2,,75.7,8,0,39,0,0,179,22.4,Niles Paul,1,6307,TE,0,0,0,0,0,0,,2013,WAS,8,14,WAS,KC,44.5,Rain,30.0,5.0,3.0,0
62.3,,62.5,2,0,29,0,0,48,24.0,Jordan Todman,1,6335,HB,0,0,0,0,0,0,,2013,JAX,2,14,JAX,HOU,43,,72.0,7.0,3.5,0
,62.6,62.1,0,0,0,0,0,0,,Ace Sanders,1,7883,WR,2,1,17,0,0,25,12.5,2013,JAX,2,14,JAX,HOU,43,,72.0,7.0,3.5,0
61.2,,61.2,1,0,31,0,0,31,31.0,Isaiah Pead,1,7053,HB,0,0,0,0,0,0,,2013,SL,1,14,LAR,ARI,41,DOME,72.0,0.0,4.5,0
66.9,60.9,67.0,4,0,32,0,0,95,23.8,Tavon Austin,1,7789,WR,1,1,1,0,0,1,1.0,2013,SL,5,14,LAR,ARI,41,DOME,72.0,0.0,4.5,0
66.9,61.7,67.1,3,0,31,0,0,81,27.0,LaMichael James,1,7063,HB,1,4,0,0,0,0,0.0,2013,SF,4,14,SF,SEA,41,,45.0,5.0,-2.0,1
65.6,63.0,66.4,2,0,24,0,0,40,20.0,Keshawn Martin,1,7121,WR,3,2,16,0,0,21,7.0,2013,HST,5,14,HOU,JAX,43,,72.0,7.0,-3.5,1
,,,1,0,0,0,0,0,0.0,Jared Crick,1,7126,DI,0,0,0,0,0,0,,2013,HST,1,14,HOU,JAX,43,,72.0,7.0,-3.5,1
,,,1,0,13,0,0,13,13.0,Markus Kuhn,1,7223,DI,0,0,0,0,0,0,,2013,NYG,1,14,NYG,LAC,46.5,,53.0,8.0,4.0,0
61.7,,61.8,6,0,23,0,0,113,18.8,Michael Cox,1,8036,HB,0,0,0,0,0,0,,2013,NYG,6,14,NYG,LAC,46.5,,53.0,8.0,4.0,0
59.2,61.5,60.4,2,0,20,0,0,20,10.0,Eric Page,1,8539,WR,2,4,11,0,0,21,10.5,2013,TB,4,14,TB,BUF,42.5,,83.0,13.0,-2.5,1
,61.7,61.3,0,0,0,0,0,0,,Santana Moss,1,786,WR,3,2,8,0,0,15,5.0,2013,WAS,3,15,WAS,ATL,49,DOME,72.0,0.0,5.5,0
,,,1,0,5,0,0,5,5.0,Dylan Gandy,1,2346,G,0,0,0,0,0,0,,2013,DET,1,15,DET,BAL,49,DOME,72.0,0.0,-5.5,1
61.6,63.3,63.4,1,0,33,0,0,33,33.0,Jeremy Ross,1,6476,WR,4,1,16,0,0,26,6.5,2013,DET,5,15,DET,BAL,49,DOME,72.0,0.0,-5.5,1
57.4,62.7,59.5,0,0,0,0,0,0,,Darren Sproles,1,2347,HB,0,2,0,0,0,0,,2013,NO,0,15,NO,LAR,48,DOME,72.0,0.0,-7.0,1
59.9,,59.9,1,0,22,0,0,22,22.0,Antonio Cromartie,1,2964,CB,0,0,0,0,0,0,,2013,NYJ,1,15,NYJ,CAR,40.5,,54.0,5.0,10.0,0
57.4,54.3,52.4,0,0,0,0,0,0,,Kyle Wilson,1,5554,CB,1,0,0,0,0,0,0.0,2013,NYJ,1,15,NYJ,CAR,40.5,,54.0,5.0,10.0,0
75.0,61.7,74.3,3,0,40,0,0,105,35.0,Devin Hester,1,3002,WR,1,0,21,0,0,21,21.0,2013,CHI,4,15,CHI,CLE,44,Snow,25.0,12.0,1.0,0
,,,1,0,-8,0,0,-8,-8.0,Brandon Marshall,1,3064,WR,0,0,0,0,0,0,,2013,CHI,1,15,CHI,CLE,44,Snow,25.0,12.0,1.0,0
61.2,,61.2,1,0,47,0,0,47,47.0,Brad Smith,1,3048,WR,0,0,0,0,0,0,,2013,PHI,1,15,PHI,MIN,53,DOME,72.0,0.0,-7.0,1
,61.8,61.5,0,0,0,0,0,0,,DeSean Jackson,1,4363,WR,1,0,1,0,0,1,1.0,2013,PHI,1,15,PHI,MIN,53,DOME,72.0,0.0,-7.0,1
62.3,,62.6,5,0,36,0,0,36,7.2,Brandon Boykin,1,7123,CB,0,0,0,0,0,0,,2013,PHI,5,15,PHI,MIN,53,DOME,72.0,0.0,-7.0,1
68.1,53.8,64.1,6,0,33,0,0,140,23.3,Leon Washington,1,3062,HB,2,0,9,0,0,18,9.0,2013,TEN,8,15,TEN,ARI,42.5,,37.0,5.0,3.0,0
62.3,69.3,68.3,2,0,32,0,0,32,16.0,Ted Ginn Jr.,1,3625,WR,1,2,1,0,0,1,1.0,2013,CAR,3,15,CAR,NYJ,40.5,,54.0,5.0,-10.0,1
,,,1,0,0,0,0,0,0.0,Greg Olsen,1,3647,TE,0,0,0,0,0,0,,2013,CAR,1,15,CAR,NYJ,40.5,,54.0,5.0,-10.0,1
,,,1,0,17,0,0,17,17.0,Kenjon Barner,1,7963,HB,0,0,0,0,0,0,,2013,CAR,1,15,CAR,NYJ,40.5,,54.0,5.0,-10.0,1
72.9,61.5,73.1,2,0,36,0,0,60,30.0,Jacoby Jones,1,3689,WR,1,2,24,0,0,24,24.0,2013,BLT,3,15,BAL,DET,49,DOME,72.0,0.0,5.5,0
,60.0,60.0,0,0,0,0,0,0,,Lardarius Webb,1,5011,CB,0,1,0,0,0,0,,2013,BLT,0,15,BAL,DET,49,DOME,72.0,0.0,5.5,0
,,,1,0,0,0,0,0,0.0,Jason Snelling,1,3860,HB,0,0,0,0,0,0,,2013,ATL,1,15,ATL,WAS,49,DOME,72.0,0.0,-5.5,1
,62.4,61.9,0,0,0,0,0,0,,Robert McClain,1,5771,CB,3,0,25,0,0,25,8.3,2013,ATL,3,15,ATL,WAS,49,DOME,72.0,0.0,-5.5,1
66.9,,67.6,3,0,33,0,0,78,26.0,Jacquizz Rodgers,1,6297,HB,0,0,0,0,0,0,,2013,ATL,3,15,ATL,WAS,49,DOME,72.0,0.0,-5.5,1
,61.8,61.5,0,0,0,0,0,0,,Leodis McKelvin,1,4325,CB,2,0,3,0,0,4,2.0,2013,BUF,2,15,BUF,JAX,43.5,,66.0,8.0,-4.0,1
58.4,,58.2,2,0,19,0,0,38,19.0,Marquise Goodwin,1,7859,WR,0,0,0,0,0,0,,2013,BUF,2,15,BUF,JAX,43.5,,66.0,8.0,-4.0,1
54.5,,54.0,1,0,20,0,0,20,20.0,Felix Jones,1,4336,HB,0,0,0,0,0,0,,2013,PIT,1,15,PIT,CIN,43,,27.0,20.0,1.5,0
,87.6,81.9,0,0,0,0,0,0,,Antonio Brown,1,5718,WR,2,0,67,0,1,78,39.0,2013,PIT,2,15,PIT,CIN,43,,27.0,20.0,1.5,0
,,,1,0,0,0,0,0,0.0,Jerome Simpson,1,4360,WR,0,0,0,0,0,0,,2013,MIN,1,15,MIN,PHI,53,DOME,72.0,0.0,7.0,0
,,,1,0,13,0,0,13,13.0,Jerome Felton,1,4460,FB,0,0,0,0,0,0,,2013,MIN,1,15,MIN,PHI,53,DOME,72.0,0.0,7.0,0
60.0,61.5,60.7,0,0,0,0,0,0,,Marcus Sherels,1,6017,CB,1,2,13,0,0,13,13.0,2013,MIN,1,15,MIN,PHI,53,DOME,72.0,0.0,7.0,0
,,,1,0,9,0,0,9,9.0,Jarius Wright,1,7118,WR,0,0,0,0,0,0,,2013,MIN,1,15,MIN,PHI,53,DOME,72.0,0.0,7.0,0
,,,1,0,6,0,0,6,6.0,Joe Banyard,1,7361,HB,0,0,0,0,0,0,,2013,MIN,1,15,MIN,PHI,53,DOME,72.0,0.0,7.0,0
,,,2,0,15,0,0,17,8.5,Chase Ford,1,7528,TE,0,0,0,0,0,0,,2013,MIN,2,15,MIN,PHI,53,DOME,72.0,0.0,7.0,0
57.8,60.0,57.7,0,0,0,0,0,0,,Cordarrelle Patterson,1,7810,WR,0,1,0,0,0,0,,2013,MIN,0,15,MIN,PHI,53,DOME,72.0,0.0,7.0,0
73.6,,75.0,3,0,50,0,0,82,27.3,Quintin Demps,1,4431,S,0,0,0,0,0,0,,2013,KC,3,15,KC,OAK,44.5,,64.0,6.0,-6.0,1
,60.3,60.5,0,0,0,0,0,0,,Chad Hall,1,5523,WR,1,0,9,0,0,9,9.0,2013,KC,1,15,KC,OAK,44.5,,64.0,6.0,-6.0,1
63.2,,63.5,2,0,25,0,0,25,12.5,Knile Davis,1,7878,HB,0,0,0,0,0,0,,2013,KC,2,15,KC,OAK,44.5,,64.0,6.0,-6.0,1
,,,1,0,28,0,0,28,28.0,Tashard Choice,1,4436,HB,0,0,0,0,0,0,,2013,IND,1,15,IND,HOU,47,DOME,72.0,0.0,-6.0,1
59.5,,59.4,1,0,0,0,0,0,0.0,Cassius Vaughn,1,5845,CB,0,0,0,0,0,0,,2013,IND,1,15,IND,HOU,47,DOME,72.0,0.0,-6.0,1
59.9,84.3,77.5,1,0,22,0,0,22,22.0,Griff Whalen,1,7351,WR,3,3,51,0,0,67,22.3,2013,IND,4,15,IND,HOU,47,DOME,72.0,0.0,-6.0,1
,,,1,0,17,0,0,17,17.0,Spencer Larsen,1,4497,FB,0,0,0,0,0,0,,2013,TB,1,15,TB,SF,41,,70.0,7.0,4.5,0
,,,1,0,6,0,0,6,6.0,Erik Lorig,1,5775,FB,0,0,0,0,0,0,,2013,TB,1,15,TB,SF,41,,70.0,7.0,4.5,0
47.1,60.9,48.5,3,0,28,0,0,60,20.0,Eric Page,1,8539,WR,1,1,9,0,0,9,9.0,2013,TB,4,15,TB,SF,41,,70.0,7.0,4.5,0
88.8,60.3,88.8,4,0,52,0,0,131,32.8,Brandon Tate,1,5006,WR,0,1,0,0,0,0,,2013,CIN,4,15,CIN,PIT,43,,27.0,20.0,-1.5,1
59.5,,59.4,1,1,19,0,0,19,19.0,Cedric Peerman,1,5109,HB,0,0,0,0,0,0,,2013,CIN,1,15,CIN,PIT,43,,27.0,20.0,-1.5,1
,,,1,0,0,0,0,0,0.0,Rashad Johnson,1,5018,S,0,0,0,0,0,0,,2013,ARZ,1,15,ARI,TEN,42.5,,37.0,5.0,-3.0,1
58.7,,58.5,3,0,28,0,0,72,24.0,Javier Arenas,1,5575,CB,0,0,0,0,0,0,,2013,ARZ,3,15,ARI,TEN,42.5,,37.0,5.0,-3.0,1
59.6,60.3,59.3,0,0,0,0,0,0,,Patrick Peterson,1,6157,CB,0,1,0,0,0,0,,2013,ARZ,0,15,ARI,TEN,42.5,,37.0,5.0,-3.0,1
,60.5,60.4,0,0,0,0,0,0,,Julian Edelman,1,5156,WR,0,1,0,0,0,0,,2013,NE,0,15,NE,MIA,46.5,,85.0,14.0,2.5,0
58.5,,58.4,1,0,19,0,0,19,19.0,Josh Boyce,1,7884,WR,0,0,0,0,0,0,,2013,NE,1,15,NE,MIA,46.5,,85.0,14.0,2.5,0
62.3,61.8,63.3,2,0,13,0,0,25,12.5,Marcus Thigpen,1,5488,HB,2,0,9,0,0,9,4.5,2013,MIA,4,15,MIA,NE,46.5,,85.0,14.0,-2.5,1
,65.6,64.2,0,0,0,0,0,0,,Golden Tate,1,5585,WR,7,1,22,0,0,73,10.4,2013,SEA,7,15,SEA,NYG,43,,40.0,7.0,-9.5,1
59.9,,59.9,1,0,0,0,0,0,0.0,Robert Turbin,1,7106,HB,0,0,0,0,0,0,,2013,SEA,1,15,SEA,NYG,43,,40.0,7.0,-9.5,1
,60.1,60.1,0,0,0,0,0,0,,Eric Decker,1,5611,WR,0,1,0,0,0,0,,2013,DEN,0,15,DEN,LAC,57,,39.0,6.0,-9.5,1
69.3,60.0,64.7,4,0,39,0,0,108,27.0,Trindon Holliday,1,5720,WR,0,1,0,0,0,0,,2013,DEN,4,15,DEN,LAC,57,,39.0,6.0,-9.5,1
,,,1,0,6,0,0,6,6.0,Anthony Dixon,1,5696,HB,0,0,0,0,0,0,,2013,SF,1,15,SF,TB,41,,70.0,7.0,-4.5,1
62.9,57.1,60.4,1,0,23,0,0,23,23.0,LaMichael James,1,7063,HB,5,1,15,0,0,51,10.2,2013,SF,6,15,SF,TB,41,,70.0,7.0,-4.5,1
62.2,,62.4,4,0,31,0,0,74,18.5,Jerrel Jernigan,1,6235,WR,0,0,0,0,0,0,,2013,NYG,4,15,NYG,SEA,43,,40.0,7.0,9.5,0
,61.1,60.9,0,0,0,0,0,0,,Rueben Randle,1,7065,WR,1,2,4,0,0,4,4.0,2013,NYG,1,15,NYG,SEA,43,,40.0,7.0,9.5,0
62.5,,62.8,7,0,29,0,0,107,15.3,Taiwan Jones,1,6277,CB,0,0,0,0,0,0,,2013,OAK,7,15,OAK,KC,44.5,,64.0,6.0,6.0,0
60.0,61.5,62.1,1,0,23,0,0,23,23.0,Greg Jenkins,1,8049,WR,1,1,6,0,0,6,6.0,2013,OAK,2,15,OAK,KC,44.5,,64.0,6.0,6.0,0
58.7,,58.5,3,0,17,0,0,17,5.7,Kerry Taylor,1,6760,WR,0,0,0,0,0,0,,2013,JAX,3,15,JAX,BUF,43.5,,66.0,8.0,4.0,0
,61.6,61.3,0,0,0,0,0,0,,Ace Sanders,1,7883,WR,3,0,7,0,0,10,3.3,2013,JAX,3,15,JAX,BUF,43.5,,66.0,8.0,4.0,0
62.8,,63.0,2,0,29,0,0,53,26.5,Isaiah Pead,1,7053,HB,0,0,0,0,0,0,,2013,SL,2,15,LAR,NO,48,DOME,72.0,0.0,7.0,0
,61.1,61.0,0,0,0,0,0,0,,Justin Veltung,1,8198,WR,1,0,7,0,0,7,7.0,2013,SL,1,15,LAR,NO,48,DOME,72.0,0.0,7.0,0
,62.0,61.6,0,0,0,0,0,0,,Keshawn Martin,1,7121,WR,2,1,11,0,0,11,5.5,2013,HST,2,15,HOU,IND,47,DOME,72.0,0.0,6.0,0
69.3,,70.3,5,0,32,0,0,108,21.6,Dennis Johnson,1,8070,HB,0,0,0,0,0,0,,2013,HST,5,15,HOU,IND,47,DOME,72.0,0.0,6.0,0
60.0,60.9,60.2,0,0,0,0,0,0,,Cole Beasley,1,7330,WR,1,2,7,0,0,7,7.0,2013,DAL,1,15,DAL,GB,49.5,DOME,72.0,0.0,-4.0,1
58.7,,58.5,3,0,24,0,0,46,15.3,Terrance Williams,1,7855,WR,0,0,0,0,0,0,,2013,DAL,3,15,DAL,GB,49.5,DOME,72.0,0.0,-4.0,1
59.9,,59.9,1,0,0,0,0,0,0.0,Joseph Randle,1,7933,HB,0,0,0,0,0,0,,2013,DAL,1,15,DAL,GB,49.5,DOME,72.0,0.0,-4.0,1
,61.9,61.5,0,0,0,0,0,0,,Keenan Allen,1,7857,WR,2,1,6,0,0,11,5.5,2013,SD,2,15,LAC,DEN,57,,39.0,6.0,9.5,0
57.1,61.1,57.9,2,0,0,0,0,0,0.0,Micah Hyde,1,7941,CB,1,0,26,0,0,26,26.0,2013,GB,3,15,GB,DAL,49.5,DOME,72.0,0.0,4.0,0
,60.1,60.1,0,0,0,0,0,0,,Jordan Poyer,1,8000,CB,0,2,0,0,0,0,,2013,CLV,0,15,CLE,CHI,44,Snow,25.0,12.0,-1.0,1
53.4,,52.7,3,0,23,0,0,44,14.7,Fozzy Whittaker,1,8547,HB,0,0,0,0,0,0,,2013,CLV,3,15,CLE,CHI,44,Snow,25.0,12.0,-1.0,1
,62.9,62.3,0,0,0,0,0,0,,Santana Moss,1,786,WR,3,0,18,0,0,35,11.7,2013,WAS,3,16,WAS,DAL,52,,65.0,9.0,2.5,0
,,,1,0,12,0,0,12,12.0,Josh Morgan,1,4488,WR,0,0,0,0,0,0,,2013,WAS,1,16,WAS,DAL,52,,65.0,9.0,2.5,0
62.6,,62.9,4,0,29,0,0,95,23.8,Nick Williams,1,8005,WR,0,0,0,0,0,0,,2013,WAS,4,16,WAS,DAL,52,,65.0,9.0,2.5,0
58.5,,58.4,1,0,9,0,0,9,9.0,Ronnie Brown,1,2219,HB,0,0,0,0,0,0,,2013,SD,1,16,LAC,OAK,51,,69.0,7.0,-9.0,1
,,,1,0,2,0,0,2,2.0,Danny Woodhead,1,4914,HB,0,0,0,0,0,0,,2013,SD,1,16,LAC,OAK,51,,69.0,7.0,-9.0,1
,41.2,45.4,0,0,0,0,0,0,,Keenan Allen,1,7857,WR,3,1,28,0,0,35,11.7,2013,SD,3,16,LAC,OAK,51,,69.0,7.0,-9.0,1
,,,0,1,0,0,0,0,,Tourek Williams,1,7960,ED,0,0,0,0,0,0,,2013,SD,0,16,LAC,OAK,51,,69.0,7.0,-9.0,1
58.5,63.3,61.0,1,0,21,0,0,21,21.0,Darren Sproles,1,2347,HB,4,1,11,0,0,30,7.5,2013,NO,5,16,NO,CAR,44.5,Rain | Fog,72.0,18.0,3.0,0
59.0,60.1,59.1,7,0,37,0,0,143,20.4,Devin Hester,1,3002,WR,0,1,0,0,0,0,,2013,CHI,7,16,CHI,PHI,55,,62.0,5.0,3.0,0
