season,week,team_name,grades_kick_return,grades_punt_return,grades_return,kickoff_attempts,kickoff_fair_catches,kickoff_muffed_returns,kickoff_touchdowns,kickoff_yards,kickoff_ypa,punt_attempts,punt_fair_catches,punt_muffed_returns,punt_touchdowns,punt_yards,punt_ypa,team_name_games,opponent,over_under_line,weather_detail,weather_temperature,weather_wind_mph,spread_team,is_favorite,fantasy_points
2017,14,SEA,59.56666666666666,61.7,59.96666666666667,6,0,0,0,101,12.433333333333332,3,0,0,0,5,1.7,SEA,JAX,40.0,,46.0,2.0,3.0,0,0
2017,14,SF,59.2,62.0,60.35,2,0,0,0,42,21.0,2,2,0,0,15,7.5,SF,HOU,45.5,DOME,72.0,0.0,1.0,0,0
2017,14,TB,58.7,60.6,59.5,3,0,0,0,60,20.0,0,2,0,0,0,,TB,DET,47.5,,55.0,9.0,-0.0,0,0
2017,14,TEN,66.2,63.0,67.1,2,0,0,0,55,27.5,3,0,0,0,14,4.7,TEN,ARI,42.0,DOME,72.0,0.0,-2.5,1,0
2017,14,WAS,60.83333333333334,54.5,59.62500000000001,6,0,0,0,128,20.666666666666668,3,1,0,0,12,4.0,WAS,LAC,46.5,,81.0,4.0,6.0,0,0
2017,15,ARZ,56.5,62.9,57.3,2,0,0,0,28,14.0,5,0,0,0,43,8.6,ARI,WAS,40.0,,50.0,1.0,4.0,0,0
2017,15,ATL,66.9,61.9,67.5,4,0,0,0,108,27.0,2,1,0,0,17,8.5,ATL,TB,49.5,,71.0,2.0,-7.0,1,0
2017,15,BLT,,61.0,60.8,0,0,0,0,0,,1,2,0,0,0,0.0,BAL,CLE,42.0,,36.0,0.0,-6.5,1,0
2017,15,BUF,59.5,60.9,60.1,3,0,0,0,38,12.7,1,0,0,0,2,2.0,BUF,MIA,39.5,,22.0,8.0,-3.5,1,0
2017,15,CAR,58.8,60.5,59.6,2,0,0,0,45,22.5,1,0,0,0,5,5.0,CAR,GB,46.5,,51.0,5.0,-3.0,1,0
2017,15,CHI,72.1,60.9,71.8,3,0,0,0,62,20.7,1,0,0,0,2,2.0,CHI,DET,43.5,DOME,72.0,0.0,5.0,0,0
2017,15,CIN,57.7,38.4,44.7,2,0,0,0,44,22.0,2,2,0,0,12,6.0,CIN,MIN,42.5,DOME,72.0,0.0,12.5,0,0
2017,15,CLV,65.7,61.0,65.7,3,0,0,0,77,25.7,1,1,0,0,11,11.0,CLE,BAL,42.0,,36.0,0.0,6.5,0,0
2017,15,DAL,58.5,61.2,59.5,1,0,0,0,22,22.0,2,1,0,0,15,7.5,DAL,OAK,46.0,,57.0,4.0,-3.0,1,0
2017,15,DEN,58.5,60.9,59.55,1,0,0,0,23,23.0,1,3,0,0,0,0.0,DEN,IND,40.5,DOME,72.0,0.0,-3.0,1,0
2017,15,DET,59.9,63.3,60.55,3,0,0,0,34,11.333333333333336,4,1,0,0,46,11.5,DET,CHI,43.5,DOME,72.0,0.0,-5.0,1,0
2017,15,GB,57.4,61.2,58.5,0,0,0,0,0,,2,0,0,0,15,7.5,GB,CAR,46.5,,51.0,5.0,3.0,0,0
2017,15,HST,57.4,60.8,59.46666666666667,2,0,0,0,25,12.5,1,3,0,0,16,16.0,HOU,JAX,39.0,,72.0,5.0,10.5,0,0
2017,15,IND,,60.5,60.5,0,0,0,0,0,,0,1,0,0,0,,IND,DEN,40.5,DOME,72.0,0.0,3.0,0,0
2017,15,JAX,59.7,61.65,60.8,2,0,0,0,44,22.0,6,3,0,0,57,13.3,JAX,HOU,39.0,,72.0,5.0,-10.5,1,0
2017,15,KC,63.5,59.45,60.5,3,0,0,0,75,25.0,2,0,1,0,1,0.5,KC,LAC,47.0,,53.0,9.0,1.0,0,0
2017,15,LA,67.2,77.5,77.3,2,0,0,0,52,26.0,7,1,0,0,128,18.3,LAR,SEA,47.5,,47.0,15.0,-1.0,1,0
2017,15,LAC,57.4,60.7,58.85,1,0,0,0,21,21.0,1,1,0,0,6,6.0,LAC,KC,47.0,,53.0,9.0,-1.0,1,0
2017,15,MIA,59.7,69.0,66.8,2,0,0,0,43,21.5,2,0,0,0,33,16.5,MIA,BUF,39.5,,22.0,8.0,3.5,0,0
2017,15,MIN,59.6,63.5,61.8,0,0,0,0,0,,5,2,0,0,41,8.2,MIN,CIN,42.5,DOME,72.0,0.0,-12.5,1,0
2017,15,NE,62.6,60.9,61.8,4,0,0,0,74,18.5,1,2,0,0,11,11.0,NE,PIT,52.5,Rain,42.0,4.0,-2.5,1,0
2017,15,NO,59.45,64.1,60.95,2,0,0,0,35,17.5,5,0,0,0,36,7.2,NO,NYJ,47.0,DOME,72.0,0.0,-16.5,1,0
2017,15,NYG,58.5,60.9,59.1,5,0,0,0,100,20.0,1,0,0,0,7,7.0,NYG,PHI,40.0,,35.0,0.0,7.5,0,0
2017,15,NYJ,58.8,60.9,59.4,5,0,0,0,106,21.2,1,2,0,0,0,0.0,NYJ,NO,47.0,DOME,72.0,0.0,16.5,0,0
2017,15,OAK,63.4,60.1,61.90000000000001,4,0,0,0,103,25.8,0,1,0,0,0,,OAK,DAL,46.0,,57.0,4.0,3.0,0,0
2017,15,PHI,61.2,60.3,61.3,4,0,0,0,70,16.35,0,1,0,0,0,,PHI,NYG,40.0,,35.0,0.0,-7.5,1,0
2017,15,PIT,61.3,60.5,61.13333333333333,5,0,0,0,85,18.25,1,0,0,0,2,2.0,PIT,NE,52.5,Rain,42.0,4.0,2.5,0,0
2017,15,SEA,61.7,62.0,62.6,6,0,0,0,118,19.7,2,1,0,0,18,9.0,SEA,LAR,47.5,,47.0,15.0,1.0,0,0
2017,15,SF,62.6,54.3,58.9,4,0,0,0,65,16.3,1,0,0,0,12,12.0,SF,TEN,44.5,,65.0,17.0,-2.5,1,0
2017,15,TB,66.2,70.3,67.44999999999999,2,0,0,0,62,31.0,2,1,0,0,30,15.0,TB,ATL,49.5,,71.0,2.0,7.0,0,0
2017,15,TEN,57.4,60.1,57.7,1,0,0,0,21,21.0,1,0,0,0,0,0.0,TEN,SF,44.5,,65.0,17.0,2.5,0,0
2017,15,WAS,62.35,61.3,62.0,4,0,0,0,95,27.15,2,1,0,0,18,9.0,WAS,ARI,40.0,,50.0,1.0,-4.0,1,0
2017,16,ARZ,,61.1,60.8,0,0,0,0,0,,1,4,0,0,9,9.0,ARI,NYG,39.0,DOME,72.0,0.0,-3.0,1,0
2017,16,ATL,58.0,70.3,64.8,2,0,0,0,45,22.5,3,2,0,0,29,9.7,ATL,NO,52.0,DOME,72.0,0.0,5.5,0,0
2017,16,BLT,,35.8,38.3,0,0,0,0,0,,1,0,1,0,0,0.0,BAL,IND,41.0,,63.0,14.0,-13.5,1,0
2017,16,BUF,57.4,60.0,57.3,2,0,0,0,32,16.0,0,1,0,0,0,,BUF,NE,47.5,,35.0,7.0,11.0,0,0
2017,16,CAR,68.4,60.1,66.95,6,0,0,1,178,23.73333333333333,1,0,0,0,3,3.0,CAR,TB,46.5,,55.0,6.0,-10.0,1,6
2017,16,CHI,60.55,62.4,60.96666666666666,2,0,0,0,35,17.5,3,1,0,0,27,9.0,CHI,CLE,37.0,,24.0,8.0,-5.5,1,0
2017,16,CIN,41.1,61.1,44.2,2,0,0,0,27,13.5,1,2,0,0,3,3.0,CIN,DET,43.5,,35.0,2.0,3.5,0,0
2017,16,CLV,59.8,62.1,60.16666666666666,2,0,0,0,26,13.0,4,1,0,0,27,6.8,CLE,CHI,37.0,,24.0,8.0,5.5,0,0
2017,16,DAL,58.8,62.4,60.6,2,0,0,0,45,22.5,5,0,0,0,32,6.4,DAL,SEA,47.0,DOME,72.0,0.0,-4.5,1,0
2017,16,DEN,58.0,60.65000000000001,59.66666666666666,2,0,0,0,26,13.0,3,1,0,0,18,6.0,DEN,WAS,39.5,,43.0,7.0,3.0,0,0
2017,16,DET,62.3,60.5,61.5,5,0,0,0,114,22.8,0,4,0,0,0,,DET,CIN,43.5,,35.0,2.0,-3.5,1,0
2017,16,GB,61.1,62.4,61.4,5,0,0,0,96,16.433333333333334,3,3,0,0,29,9.7,GB,MIN,41.0,,10.0,6.0,8.5,0,0
2017,16,HST,59.2,60.7,59.85,2,0,0,0,41,20.5,1,2,0,0,7,7.0,HOU,PIT,45.5,DOME,72.0,0.0,8.0,0,0
2017,16,IND,62.5,61.4,61.95,1,0,0,0,34,34.0,1,0,0,0,8,8.0,IND,BAL,41.0,,63.0,14.0,13.5,0,0
2017,16,JAX,60.6,60.3,60.56666666666666,3,0,0,0,64,20.5,0,2,0,0,0,,JAX,SF,43.0,,52.0,0.0,-4.0,1,0
2017,16,KC,66.9,60.5,64.05,3,0,0,0,76,25.3,1,0,0,0,1,1.0,KC,MIA,43.5,,23.0,15.0,-11.0,1,0
2017,16,LA,62.2,60.9,62.6,4,0,0,0,87,21.8,1,1,0,0,3,3.0,LAR,TEN,46.0,,39.0,11.0,-5.5,1,0
2017,16,LAC,,83.7,78.1,0,0,0,0,0,,3,4,0,0,29,9.7,LAC,NYJ,42.5,,40.0,6.0,-7.5,1,0
2017,16,MIA,60.63333333333333,60.0,60.7,3,0,0,0,40,13.333333333333336,0,0,0,0,0,,MIA,KC,43.5,,23.0,15.0,11.0,0,0
2017,16,MIN,59.9,61.7,61.1,1,0,0,0,22,22.0,1,2,0,0,11,11.0,MIN,GB,41.0,,10.0,6.0,-8.5,1,0
2017,16,NE,58.8,61.1,59.8,2,0,0,0,43,21.5,2,1,0,0,19,9.5,NE,BUF,47.5,,35.0,7.0,-11.0,1,0
2017,16,NO,66.65,63.3,65.7,3,0,0,0,72,18.0,4,1,0,0,43,10.8,NO,ATL,52.0,DOME,72.0,0.0,-5.5,1,0
2017,16,NYG,58.5,62.4,59.4,2,0,0,0,43,21.5,3,3,0,0,19,6.3,NYG,ARI,39.0,DOME,72.0,0.0,3.0,0,0
2017,16,NYJ,58.8,57.8,57.5,0,0,0,0,0,,7,0,0,0,30,4.3,NYJ,LAC,42.5,,40.0,6.0,7.5,0,0
2017,16,OAK,59.7,61.05,60.26666666666667,4,0,0,0,69,17.25,2,3,0,0,20,10.0,OAK,PHI,46.0,,29.0,15.0,10.0,0,0
2017,16,PHI,59.6,54.5,55.2,0,0,0,0,0,,3,0,0,0,18,6.0,PHI,OAK,46.0,,29.0,15.0,-10.0,1,0
2017,16,PIT,59.9,64.7,61.75,1,0,0,0,0,0.0,5,2,0,0,82,16.4,PIT,HOU,45.5,DOME,72.0,0.0,-8.0,1,0
2017,16,SEA,57.8,61.1,58.7,0,0,0,0,0,,1,0,0,0,9,9.0,SEA,DAL,47.0,DOME,72.0,0.0,4.5,0,0
2017,16,SF,59.25,61.9,59.85,2,0,0,0,26,13.0,2,1,0,0,16,8.0,SF,JAX,43.0,,52.0,0.0,4.0,0,0
2017,16,TB,61.2,60.3,60.75,1,0,0,0,13,13.0,0,2,0,0,0,,TB,CAR,46.5,,55.0,6.0,10.0,0,0
2017,16,TEN,79.7,61.2,78.7,3,0,0,0,109,36.3,2,0,0,0,12,6.0,TEN,LAR,46.0,,39.0,11.0,5.5,0,0
2017,16,WAS,63.2,61.0,62.15,2,0,0,0,29,14.5,1,1,0,0,3,3.0,WAS,DEN,39.5,,43.0,7.0,-3.0,1,0
2017,17,ARZ,75.9,62.1,69.55,3,0,0,0,101,33.7,2,2,0,0,16,8.0,ARI,SEA,38.0,,40.0,7.0,8.0,0,0
2017,17,ATL,58.8,70.0,66.0,0,0,0,0,0,,4,3,0,0,18,4.5,ATL,CAR,44.5,DOME,72.0,0.0,-5.0,1,0
2017,17,BLT,70.55,63.2,72.1,6,0,0,0,197,32.8,6,1,0,0,42,7.0,BAL,CIN,40.0,,19.0,12.0,-8.0,1,0
2017,17,BUF,58.85,61.9,59.5,2,0,0,0,39,19.5,2,1,0,0,14,7.0,BUF,MIA,41.5,,71.0,9.0,-2.5,1,0
2017,17,CAR,59.5,61.3,60.4,1,0,0,0,19,19.0,2,3,0,0,15,7.5,CAR,ATL,44.5,DOME,72.0,0.0,5.0,0,0
2017,17,CHI,63.0,61.9,63.6,3,0,0,0,67,22.3,2,3,0,1,72,36.0,CHI,MIN,38.5,DOME,72.0,0.0,13.5,0,6
2017,17,CIN,59.0,62.1,59.9,2,0,0,0,17,8.5,5,3,1,0,25,3.15,CIN,BAL,40.0,,19.0,12.0,8.0,0,0
2017,17,CLV,63.40000000000001,60.9,63.45,4,0,0,0,102,24.35,1,3,0,0,-2,-2.0,CLE,PIT,38.5,,11.0,3.0,5.0,0,0
2017,17,DAL,59.9,61.8,61.1,1,0,0,0,14,14.0,1,2,0,0,12,12.0,DAL,PHI,41.0,,19.0,17.0,-3.5,1,0
2017,17,DEN,62.3,60.9,61.6,2,0,0,0,59,29.5,1,2,0,0,6,6.0,DEN,KC,37.5,,17.0,4.0,-3.0,1,0
2017,17,DET,59.9,55.4,58.73333333333333,2,0,0,0,26,13.0,3,1,1,0,31,10.3,DET,GB,44.5,DOME,72.0,0.0,-7.5,1,0
2017,17,GB,58.0,65.15,62.25,3,0,0,0,36,12.0,3,2,1,0,46,11.5,GB,DET,44.5,DOME,72.0,0.0,7.5,0,0
2017,17,HST,62.5,61.0,61.8,1,0,0,0,28,28.0,1,2,0,0,-3,-3.0,HOU,IND,41.5,DOME,72.0,0.0,5.5,0,0
2017,17,IND,60.55,70.5,64.4,2,0,0,0,5,2.5,3,1,0,0,53,17.7,IND,HOU,41.5,DOME,72.0,0.0,-5.5,1,0
2017,17,JAX,59.1,31.9,48.8,3,0,0,0,58,19.3,4,1,1,0,13,3.3,JAX,TEN,40.0,,23.0,5.0,2.5,0,0
2017,17,KC,59.7,60.5,59.98,4,0,0,0,63,13.5,2,1,0,0,-3,-1.5,KC,DEN,37.5,,17.0,4.0,3.0,0,0
2017,17,LA,58.65,61.5,59.3,1,0,0,0,13,13.0,2,0,0,0,6,3.0,LAR,SF,44.5,,67.0,3.0,6.0,0,0
2017,17,LAC,,60.3,60.3,0,0,0,0,0,,0,2,0,0,0,,LAC,OAK,43.0,,62.0,2.0,-7.0,1,0
2017,17,MIA,61.0,61.2,61.55,2,0,0,0,59,29.5,2,0,0,0,12,6.0,MIA,BUF,41.5,,71.0,9.0,2.5,0,0
2017,17,MIN,58.5,64.0,61.6,1,0,0,0,24,24.0,7,0,0,0,51,7.3,MIN,CHI,38.5,DOME,72.0,0.0,-13.5,1,0
2017,17,NE,59.9,62.1,60.46666666666667,2,0,0,0,7,3.5,4,2,0,0,24,6.0,NE,NYJ,43.5,,13.0,14.0,-17.0,1,0
2017,17,NO,68.3,40.5,60.23333333333333,5,0,0,1,167,25.4,1,1,0,0,-7,-7.0,NO,TB,49.0,,71.0,3.0,-6.0,1,6
2017,17,NYG,,57.4,58.1,0,0,0,0,0,,5,3,1,0,31,6.2,NYG,WAS,41.0,,16.0,16.0,4.5,0,0
2017,17,NYJ,62.1,61.5,62.3,4,0,0,0,60,15.35,2,2,0,0,4,2.0,NYJ,NE,43.5,,13.0,14.0,17.0,0,0
2017,17,OAK,57.7,59.2,58.23333333333333,1,0,0,0,29,29.0,1,1,1,0,0,0.0,OAK,LAC,43.0,,62.0,2.0,7.0,0,0
2017,17,PHI,59.5,55.3,56.2,1,0,0,0,18,18.0,3,0,1,0,11,3.7,PHI,DAL,41.0,,19.0,17.0,3.5,0,0
2017,17,PIT,70.25,61.3,67.76666666666667,4,0,0,1,157,39.25,2,0,0,0,11,5.5,PIT,CLE,38.5,,11.0,3.0,-5.0,1,6
2017,17,SEA,75.15,70.8,76.45,6,0,0,1,182,26.0,4,0,0,0,39,9.8,SEA,ARI,38.0,,40.0,7.0,-8.0,1,6
2017,17,SF,,62.4,61.8,0,0,0,0,0,,3,1,0,0,32,10.7,SF,LAR,44.5,,67.0,3.0,-6.0,1,0
2017,17,TB,59.2,60.5,59.56666666666666,2,0,0,0,36,18.0,0,2,0,0,0,,TB,NO,49.0,,71.0,3.0,6.0,0,0
2017,17,TEN,59.8,56.5,58.4,0,1,0,0,0,,4,2,0,0,19,4.8,TEN,JAX,40.0,,23.0,5.0,-2.5,1,0
2017,17,WAS,62.8,70.1,65.35,2,0,1,0,17,8.5,3,2,0,0,46,15.3,WAS,NYG,41.0,,16.0,16.0,-4.5,1,0
2018,1,ARZ,,69.6,67.6,0,0,0,0,0,,2,2,0,0,44,22.0,ARI,WAS,43.5,DOME,72.0,0.0,-2.0,1,0
2018,1,ATL,,61.5,61.2,0,0,0,0,0,,2,1,0,0,11,5.5,ATL,PHI,44.5,Rain,81.0,8.0,1.0,0,0
2018,1,BLT,59.5,59.4,59.1,1,0,0,0,24,24.0,6,1,1,0,54,9.0,BAL,BUF,39.0,Rain,61.0,12.0,-7.5,1,0
2018,1,BUF,72.4,60.8,66.95,5,0,0,0,165,33.0,3,0,0,0,19,7.0,BUF,BAL,39.0,Rain,61.0,12.0,7.5,0,0
2018,1,CAR,59.6,65.5,63.90000000000001,0,0,0,0,0,,4,2,0,0,62,15.35,CAR,DAL,42.5,Rain,81.0,9.0,-2.5,1,0
2018,1,CHI,58.1,69.6,62.75,1,0,0,0,18,18.0,2,1,0,0,45,22.5,CHI,GB,45.0,,62.0,10.0,6.5,0,0
2018,1,CIN,59.0,60.5,59.25,2,0,0,0,42,21.0,1,1,0,0,-1,-1.0,CIN,IND,47.5,DOME,72.0,0.0,-1.0,1,0
2018,1,CLV,60.9,57.15,59.53333333333333,3,0,0,0,46,15.333333333333336,1,3,0,0,15,15.0,CLE,PIT,41.0,Rain,58.0,11.0,3.5,0,0
2018,1,DAL,,61.0,60.8,0,0,0,0,0,,2,3,0,0,13,6.5,DAL,CAR,42.5,Rain,81.0,9.0,2.5,0,0
2018,1,DEN,,62.0,61.6,0,0,0,0,0,,2,0,0,0,9,4.5,DEN,SEA,42.5,,84.0,5.0,-3.0,1,0
2018,1,DET,56.5,60.3,56.7,0,0,0,0,0,,0,1,0,0,0,,DET,NYJ,44.0,DOME,72.0,0.0,-7.0,1,0
2018,1,GB,60.85,61.5,61.0,3,0,0,0,68,22.25,1,3,0,0,17,17.0,GB,CHI,45.0,,62.0,10.0,-6.5,1,0
2018,1,HST,69.3,62.0,69.4,5,0,0,0,156,31.2,2,1,0,0,20,10.0,HOU,NE,49.5,,62.0,10.0,6.0,0,0
2018,1,IND,61.3,60.5,61.0,2,0,0,0,54,27.0,1,0,0,0,0,0.0,IND,CIN,47.5,DOME,72.0,0.0,1.0,0,0
2018,1,JAX,58.4,62.0,59.9,2,0,0,0,45,22.5,2,0,0,0,10,5.0,JAX,NYG,43.0,Rain,59.0,7.0,-2.5,1,0
2018,1,KC,58.0,85.6,69.65,2,0,0,0,33,16.5,2,0,0,1,95,47.5,KC,LAC,48.0,,84.0,8.0,3.5,0,6
2018,1,LA,63.0,60.9,62.0,3,0,0,0,75,25.0,2,2,0,0,12,6.0,LAR,OAK,47.5,,69.0,10.0,-6.5,1,0
2018,1,LAC,61.3,45.2,50.85,2,0,0,0,36,18.0,2,1,0,0,-5,-2.5,LAC,KC,48.0,,84.0,8.0,-3.5,1,0
2018,1,MIA,67.05000000000001,60.40000000000001,65.2,3,0,0,1,125,31.25,2,1,0,0,1,0.5,MIA,TEN,43.5,Rain,89.0,7.0,1.0,0,6
2018,1,MIN,,61.6,61.3,0,0,0,0,0,,3,1,0,0,7,2.3,MIN,SF,46.5,DOME,72.0,0.0,-6.0,1,0
2018,1,NE,58.1,32.2,48.1,1,0,0,0,19,19.0,1,3,1,0,0,0.0,NE,HOU,49.5,,62.0,10.0,-6.0,1,0
2018,1,NO,57.4,60.1,57.6,3,0,0,0,69,23.0,1,0,0,0,0,0.0,NO,TB,50.0,DOME,72.0,0.0,-10.0,1,0
2018,1,NYG,59.25,35.0,49.65,1,0,0,0,15,15.0,3,1,1,0,4,1.3,NYG,JAX,43.0,Rain,59.0,7.0,2.5,0,0
2018,1,NYJ,59.2,92.0,84.4,2,0,0,0,45,22.5,3,0,0,1,137,45.7,NYJ,DET,44.0,DOME,72.0,0.0,7.0,0,6
2018,1,OAK,57.8,61.1,58.7,0,0,0,0,0,,1,0,0,0,10,10.0,OAK,LAR,47.5,,69.0,10.0,6.5,0,0
2018,1,PHI,62.8,61.0,61.0,2,0,0,0,43,21.5,4,1,1,0,29,4.85,PHI,ATL,44.5,Rain,81.0,8.0,-1.0,1,0
2018,1,PIT,70.8,65.0,70.9,3,0,0,0,69,23.0,5,2,0,0,56,11.2,PIT,CLE,41.0,Rain,58.0,11.0,-3.5,1,0
2018,1,SEA,61.8,61.7,62.6,2,0,0,0,39,19.5,3,0,0,0,11,3.7,SEA,DEN,42.5,,84.0,5.0,3.0,0,0
2018,1,SF,,32.9,38.8,0,0,0,0,0,,2,1,1,0,14,7.0,SF,MIN,46.5,DOME,72.0,0.0,6.0,0,0
2018,1,TB,60.8,60.85,61.06666666666666,2,0,0,0,33,16.5,3,0,0,0,19,5.25,TB,NO,50.0,DOME,72.0,0.0,10.0,0,0
2018,1,TEN,75.2,63.8,67.86666666666667,2,0,0,1,121,60.5,2,0,0,0,44,22.0,TEN,MIA,43.5,Rain,89.0,7.0,-1.0,1,6
2018,1,WAS,59.9,62.0,60.46666666666667,2,0,0,0,24,12.0,2,2,0,0,12,6.0,WAS,ARI,43.5,DOME,72.0,0.0,2.0,0,0
2018,2,ARZ,58.7,,58.5,3,0,0,0,49,16.3,0,0,0,0,0,,ARI,LAR,43.5,,86.0,2.0,13.5,0,0
2018,2,ATL,61.4,60.9,61.6,2,0,0,0,50,25.0,1,2,0,0,3,3.0,ATL,CAR,44.0,DOME,72.0,0.0,-5.5,1,0
2018,2,BLT,57.4,37.7,43.7,1,0,0,0,32,32.0,1,3,0,0,-2,-2.0,BAL,CIN,43.0,,82.0,3.0,1.0,0,0
2018,2,BUF,58.0,31.4,40.1,2,0,0,0,48,24.0,1,1,0,0,6,6.0,BUF,LAC,41.5,,83.0,6.0,7.5,0,0
2018,2,CAR,57.7,61.2,58.7,1,0,0,0,26,26.0,2,0,0,0,9,4.5,CAR,ATL,44.0,DOME,72.0,0.0,5.5,0,0
2018,2,CHI,59.7,64.6,61.55,2,0,0,0,15,7.5,4,1,0,0,58,14.5,CHI,SEA,42.5,,79.0,2.0,-4.5,1,0
2018,2,CIN,58.75,56.9,57.43333333333334,3,0,0,0,56,16.75,2,0,0,0,24,12.0,CIN,BAL,43.0,,82.0,3.0,-1.0,1,0
2018,2,CLV,66.3,60.9,66.4,3,0,0,0,82,27.3,1,3,0,0,0,0.0,CLE,NO,51.0,DOME,72.0,0.0,10.0,0,0
2018,2,DAL,60.0,60.5,60.2,0,0,0,0,0,,1,4,0,0,0,0.0,DAL,NYG,42.0,DOME,72.0,0.0,-3.0,1,0
2018,2,DEN,,60.9,60.7,0,0,0,0,0,,1,0,0,0,1,1.0,DEN,OAK,44.0,,92.0,4.0,-5.5,1,0
2018,2,DET,70.5,86.1,84.4,5,0,0,0,144,28.8,4,1,0,0,11,2.8,DET,SF,48.5,,73.0,12.0,6.0,0,0
2018,2,GB,59.9,54.0,57.6,1,0,0,0,8,8.0,2,1,1,0,0,0.0,GB,MIN,45.0,,80.0,5.0,2.0,0,0
2018,2,HST,57.8,62.0,59.5,0,0,0,0,0,,4,0,0,0,25,6.3,HOU,TEN,41.0,,81.0,12.0,-3.5,1,0
2018,2,IND,58.5,60.6,59.45,1,0,0,0,19,19.0,0,2,0,0,0,,IND,WAS,48.0,,71.0,5.0,6.0,0,0
2018,2,JAX,59.6,61.9,60.03333333333333,3,0,0,0,36,12.0,2,1,0,0,21,10.5,JAX,NE,44.5,Rain,97.0,15.0,2.0,0,0
2018,2,KC,57.1,61.45,62.1,0,0,0,0,0,,2,0,0,0,48,24.0,KC,PIT,52.0,,80.0,10.0,4.5,0,0
2018,2,LA,59.9,71.1,68.0,1,0,0,0,22,22.0,6,1,0,0,133,22.2,LAR,ARI,43.5,,86.0,2.0,-13.5,1,0
2018,2,LAC,61.3,61.7,61.95,1,0,0,0,25,25.0,3,1,0,0,17,5.7,LAC,BUF,41.5,,83.0,6.0,-7.5,1,0
2018,2,MIA,62.5,61.45,62.15,1,0,0,0,34,34.0,3,2,0,0,48,16.0,MIA,NYJ,43.0,,80.0,4.0,3.0,0,0
2018,2,MIN,62.5,60.40000000000001,62.0,2,0,0,0,74,37.0,1,2,0,0,13,13.0,MIN,GB,45.0,,80.0,5.0,-2.0,1,0
2018,2,NE,59.0,60.0,59.0,2,0,0,0,47,23.5,0,0,0,0,0,,NE,JAX,44.5,Rain,97.0,15.0,-2.0,1,0
2018,2,NO,72.8,60.5,67.25,1,0,0,0,47,47.0,1,1,0,0,0,0.0,NO,CLE,51.0,DOME,72.0,0.0,-10.0,1,0
2018,2,NYG,62.3,60.6,61.2,2,0,0,0,56,28.0,3,0,0,0,14,4.25,NYG,DAL,42.0,DOME,72.0,0.0,3.0,0,0
2018,2,NYJ,58.3,61.1,59.1,0,0,0,0,0,,1,3,0,0,4,4.0,NYJ,MIA,43.0,,80.0,4.0,-3.0,1,0
2018,2,OAK,,60.9,60.7,0,0,0,0,0,,1,2,0,0,7,7.0,OAK,DEN,44.0,,92.0,4.0,5.5,0,0
2018,2,PHI,60.0,64.8,63.5,0,0,0,0,0,,3,1,0,0,13,3.25,PHI,TB,46.5,,91.0,9.0,-3.0,1,0
2018,2,PIT,61.3,61.4,62.1,4,0,0,0,67,16.8,1,0,0,0,6,6.0,PIT,KC,52.0,,80.0,10.0,-4.5,1,0
2018,2,SEA,57.8,61.6,59.1,0,0,0,0,0,,1,3,0,0,14,14.0,SEA,CHI,42.5,,79.0,2.0,4.5,0,0
2018,2,SF,65.95,60.95,64.89999999999999,5,0,0,0,174,27.4,2,2,0,0,14,7.0,SF,DET,48.5,,73.0,12.0,-6.0,1,0
2018,2,TB,59.5,60.85,60.40000000000001,1,0,0,0,13,13.0,4,0,0,0,29,8.5,TB,PHI,46.5,,91.0,9.0,3.0,0,0
2018,2,TEN,,60.9,60.7,0,0,0,0,0,,1,1,0,0,2,2.0,TEN,HOU,41.0,,81.0,12.0,3.5,0,0
2018,2,WAS,59.5,61.0,60.1,1,0,0,0,16,16.0,1,3,0,0,6,6.0,WAS,IND,48.0,,71.0,5.0,-6.0,1,0
2018,3,ARZ,,60.3,60.35,0,0,0,0,0,,2,0,0,0,7,3.5,ARI,CHI,39.0,DOME,72.0,0.0,5.5,0,0
2018,3,ATL,57.7,61.2,59.2,3,0,0,0,74,24.7,2,0,0,0,12,6.0,ATL,NO,54.0,DOME,72.0,0.0,-1.5,1,0
2018,3,BLT,63.5,61.8,64.0,3,0,0,0,78,26.0,3,0,0,0,12,4.0,BAL,DEN,46.0,Rain,61.0,5.0,-5.5,1,0
2018,3,BUF,,61.4,61.1,0,0,0,0,0,,1,0,0,0,13,13.0,BUF,MIN,41.0,DOME,72.0,0.0,16.5,0,0
2018,3,CAR,58.3,60.7,58.8,0,0,0,0,0,,1,1,0,0,4,4.0,CAR,CIN,44.0,,80.0,3.0,-2.5,1,0
2018,3,CHI,,69.6,67.6,0,0,0,0,0,,2,1,0,0,24,12.0,CHI,ARI,39.0,DOME,72.0,0.0,-5.5,1,0
2018,3,CIN,57.4,61.5,58.6,0,0,0,0,0,,1,3,0,0,9,9.0,CIN,CAR,44.0,,80.0,3.0,2.5,0,0
2018,3,CLV,59.05,61.35,59.9,1,0,0,0,19,19.0,5,1,0,0,20,4.15,CLE,NYJ,41.0,,83.0,11.0,-3.0,1,0
2018,3,DAL,63.0,62.7,62.65,3,0,0,0,81,27.0,4,1,0,0,20,5.0,DAL,SEA,40.0,,61.0,4.0,1.0,0,0
2018,3,DEN,59.25,60.85,59.86666666666667,2,0,0,0,41,20.5,3,1,0,0,31,10.3,DEN,BAL,46.0,Rain,61.0,5.0,5.5,0,0
