QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF," ",Instructions,ID,First Name,Last Name,ID + Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30577$nfl.g.2142269,Cethan,Carter,nfl.p.30577$nfl.g.2142269 - Cethan Carter,TE,CIN,CLE,CIN@CLE,1:00PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31223$nfl.g.2142269,Auden,Tate,nfl.p.31223$nfl.g.2142269 - Auden Tate,WR,CIN,CLE,CIN@CLE,1:00PM EST,11,7.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31557$nfl.g.2142269,Devonte,Boyd,nfl.p.31557$nfl.g.2142269 - Devonte Boyd,WR,CIN,CLE,CIN@CLE,1:00PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31884$nfl.g.2142269,Drew,Sample,nfl.p.31884$nfl.g.2142269 - Drew Sample,TE,CIN,CLE,CIN@CLE,1:00PM EST,10,1.4,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31936$nfl.g.2142269,Ryan,Finley,nfl.p.31936$nfl.g.2142269 - Ryan Finley,QB,CIN,CLE,CIN@CLE,1:00PM EST,20,8.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32014$nfl.g.2142269,Trayveon,Williams,nfl.p.32014$nfl.g.2142269 - Trayveon Williams,RB,CIN,CLE,CIN@CLE,1:00PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32464$nfl.g.2142269,Jake,Dolegala,nfl.p.32464$nfl.g.2142269 - Jake Dolegala,QB,CIN,CLE,CIN@CLE,1:00PM EST,20,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32469$nfl.g.2142269,Stanley,Morgan,nfl.p.32469$nfl.g.2142269 - Stanley Morgan,WR,CIN,CLE,CIN@CLE,1:00PM EST,10,0.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32471$nfl.g.2142269,Damion,Willis,nfl.p.32471$nfl.g.2142269 - Damion Willis,WR,CIN,CLE,CIN@CLE,1:00PM EST,10,1.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32043$nfl.g.2142269,Rodney,Anderson,nfl.p.32043$nfl.g.2142269 - Rodney Anderson,RB,CIN,CLE,CIN@CLE,1:00PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27174$nfl.g.2142269,Demetrius,Harris,nfl.p.27174$nfl.g.2142269 - Demetrius Harris,TE,CLE,CIN,CIN@CLE,1:00PM EST,10,3.1,Q," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27540$nfl.g.2142269,Odell,Beckham Jr.,nfl.p.27540$nfl.g.2142269 - Odell Beckham Jr.,WR,CLE,CIN,CIN@CLE,1:00PM EST,23,10.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27591$nfl.g.2142269,Jarvis,Landry,nfl.p.27591$nfl.g.2142269 - Jarvis Landry,WR,CLE,CIN,CIN@CLE,1:00PM EST,25,12.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27742$nfl.g.2142269,Garrett,Gilbert,nfl.p.27742$nfl.g.2142269 - Garrett Gilbert,QB,CLE,CIN,CIN@CLE,1:00PM EST,20,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29406$nfl.g.2142269,Rashard,Higgins,nfl.p.29406$nfl.g.2142269 - Rashard Higgins,WR,CLE,CIN,CIN@CLE,1:00PM EST,10,2.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30185$nfl.g.2142269,Taywan,Taylor,nfl.p.30185$nfl.g.2142269 - Taywan Taylor,WR,CLE,CIN,CIN@CLE,1:00PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30199$nfl.g.2142269,Kareem,Hunt,nfl.p.30199$nfl.g.2142269 - Kareem Hunt,RB,CLE,CIN,CIN@CLE,1:00PM EST,17,11.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30494$nfl.g.2142269,Ricky,Seals-Jones,nfl.p.30494$nfl.g.2142269 - Ricky Seals-Jones,TE,CLE,CIN,CIN@CLE,1:00PM EST,10,5.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30627$nfl.g.2142269,Pharaoh,Brown,nfl.p.30627$nfl.g.2142269 - Pharaoh Brown,TE,CLE,CIN,CIN@CLE,1:00PM EST,10,0.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30971$nfl.g.2142269,Baker,Mayfield,nfl.p.30971$nfl.g.2142269 - Baker Mayfield,QB,CLE,CIN,CIN@CLE,1:00PM EST,28,15.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31005$nfl.g.2142269,Nick,Chubb,nfl.p.31005$nfl.g.2142269 - Nick Chubb,RB,CLE,CIN,CIN@CLE,1:00PM EST,29,16.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31148$nfl.g.2142269,Damion,Ratley,nfl.p.31148$nfl.g.2142269 - Damion Ratley,WR,CLE,CIN,CIN@CLE,1:00PM EST,10,2.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31457$nfl.g.2142269,Dontrell,Hilliard,nfl.p.31457$nfl.g.2142269 - Dontrell Hilliard,RB,CLE,CIN,CIN@CLE,1:00PM EST,10,2.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31769$nfl.g.2142269,KhaDarel,Hodge,nfl.p.31769$nfl.g.2142269 - KhaDarel Hodge,WR,CLE,CIN,CIN@CLE,1:00PM EST,10,0.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32273$nfl.g.2142269,Stephen,Carlson,nfl.p.32273$nfl.g.2142269 - Stephen Carlson,TE,CLE,CIN,CIN@CLE,1:00PM EST,10,3.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32608$nfl.g.2142269,D'Ernest,Johnson,nfl.p.32608$nfl.g.2142269 - D'Ernest Johnson,RB,CLE,CIN,CIN@CLE,1:00PM EST,10,1.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30142$nfl.g.2142269,David,Njoku,nfl.p.30142$nfl.g.2142269 - David Njoku,TE,CLE,CIN,CIN@CLE,1:00PM EST,14,5.8," "," "
