"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"81","DeVante Parker","MIA","wr","5","CIN","9.8","23","0","0","0","0","0","0","0","0","0","7.1435","4.9506","54.1949","0.3286","0.034","0.017","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","Anthony Miller","CHI","wr","6","KC","9.8","16","0","0","0","0","0","0","0.1089","0.7015","0.0032","6.9563","4.2552","51.0512","0.4044","0.0211","0.0106","0.0101","5.3519","0.0017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Amari Cooper","DAL","wr","8","@PHI","9.7","27","0","0","0","0","0","0","0","0","0","6.6934","4.2797","53.8085","0.3663","0.0631","0.0316","0.0175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Greg Ward","PHI","wr","10","DAL","9.7","12","0","0","0","0","0","0","0","0","0","6.8895","4.3855","54.6467","0.3285","0.0493","0.0246","0.0127","19.6071","0.022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Royce Freeman","DEN","rb","10","DET","8.5","16","0","0","0","0","0","0","7.5281","28.4875","0.2628","3.9979","3.0076","19.7915","0.098","0.0484","0.0242","0.0056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Danny Amendola","DET","wr","5","@DEN","9.6","16","0","0","0","0","0","0","0","0","0","7.4507","5.1787","54.264","0.2557","0.0542","0.0271","0.0074","14.6138","0.0193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Jamison Crowder","NYJ","wr","4","PIT","9.6","18","0","0","0","0","0","0","0.0991","0.6057","0.0032","6.6559","4.9249","53.4036","0.2822","0.0304","0.0152","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Michael Gallup","DAL","wr","8","@PHI","9.6","24","0","0","0","0","0","0","0","0","0","7.2668","3.9136","55.9483","0.3396","0.0138","0.0069","0.023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Ryan Fitzpatrick","MIA","qb","5","CIN","17.8","26","23.1477","33.7015","245.9164","1.6796","0.966","1.9976","3.9108","14.9439","0.1546","0","0","0","0","0.2742","0.1371","0.044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Carlos Hyde","HST","rb","10","@TB","8.3","12","0","0","0","0","0","0","17.531","61.2369","0.2903","0.5753","0.4497","2.6148","0.0142","0.1544","0.0772","0.0017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","Steven Sims","WAS","wr","10","NYG","9.4","10","0","0","0","0","0","0","0.6598","4.3366","0.0246","6.8711","4.3804","45.7481","0.313","0.0746","0.0373","0.0111","58.8533","0.0362","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Jacob Hollister","SEA","te","11","ARZ","8.4","19","0","0","0","0","0","0","0","0","0","5.165","3.6468","41.1028","0.4063","0.0124","0.0062","0.0082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Dak Prescott","DAL","qb","8","@PHI","17.6","34","20.68","33.0411","226.6918","1.4917","0.7779","2.8748","3.7968","20.1501","0.2772","0","0","0","0","0.469","0.2345","0.0734","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Albert Wilson","MIA","wr","5","CIN","9.3","10","0","0","0","0","0","0","0.9458","6.3378","0.0349","5.0836","3.9672","43.4064","0.3608","0.0188","0.0094","0.0071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Jamaal Williams","GB","rb","11","@MIN","8.1","14","0","0","0","0","0","0","7.9177","27.9557","0.2363","3.413","2.7909","20.4228","0.0786","0.0262","0.0131","0.0047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Myles Gaskin","MIA","rb","5","CIN","8.1","12","0","0","0","0","0","0","10.0903","40.9308","0.2479","2.1774","1.7549","12.8462","0.0629","0.0441","0.0221","0.0062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","John Brown","BUF","wr","6","@NE","9.2","16","0","0","0","0","0","0","0.1186","0.6794","0.0026","8.0871","3.8428","55.446","0.2785","0.0126","0.0063","0.0057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Sammy Watkins","KC","wr","12","@CHI","9","12","0","0","0","0","0","0","0.2165","1.3858","0.0059","5.7387","3.7108","46.6569","0.3836","0.0268","0.0134","0.0065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Marquise Brown","BLT","wr","8","@CLV","9","19","0","0","0","0","0","0","0","0","0","6.7875","4.1931","47.4803","0.3512","0.0181","0.009","0.0129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Deebo Samuel","SF","wr","4","LA","8.8","19","0","0","0","0","0","0","0.9797","6.4386","0.0432","6.1209","3.9026","39.6372","0.3252","0.0228","0.0114","0.0091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Kerryon Johnson","DET","rb","5","@DEN","7.7","15","0","0","0","0","0","0","10.8033","41.3546","0.202","2.2544","1.7838","12.2177","0.0549","0.0595","0.0298","0.0055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Kyle Rudolph","MIN","te","12","GB","7.8","19","0","0","0","0","0","0","0","0","0","4.3592","3.3633","34.7849","0.4281","0.0146","0.0073","0.0059","10.0182","0.0044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Aaron Rodgers","GB","qb","11","@MIN","17","33","23.51","35.9572","246.8053","1.3596","0.3826","3.5349","3.1285","18.0853","0.0538","0","0","0","0","0.2074","0.1037","0.0672","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Carson Wentz","PHI","qb","10","DAL","17","29","23.2752","35.7183","246.0048","1.6257","0.8908","2.6247","4.0497","17.6157","0.06","0","0","0","0","0.6949","0.3474","0.0497","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Boston Scott","PHI","rb","10","DAL","7.6","12","0","0","0","0","0","0","6.0106","26.3996","0.2214","3.1301","2.4578","17.8192","0.0926","0.0572","0.0286","0.0061","39.2004","0.014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Emmanuel Sanders","SF","wr","4","LA","8.7","21","0","0","0","0","0","0","0.1752","1.1879","0.0079","6.0178","3.9952","46.8545","0.3133","0.0122","0.0061","0.0061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","D.J. Chark Jr.","JAX","wr","10","@ATL","8.7","20","0","0","0","0","0","0","0","0","0","6.8061","3.9521","51.9435","0.2635","0.032","0.016","0.0146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Andy Dalton","CIN","qb","9","@MIA","16.8","25","23.3853","34.3649","256.7494","1.5291","0.6297","1.8989","2.1823","9.1133","0.033","0","0","0","0","0.1686","0.0843","0.0474","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Jalen Richard","OAK","rb","6","@LAC","7.4","10","0","0","0","0","0","0","5.8007","24.8695","0.1094","3.3561","2.762","18.9885","0.1118","0.1585","0.0793","0.0055","108.7226","0.0717","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","A.J. Brown","TEN","wr","11","NO","8.5","26","0","0","0","0","0","0","0.1031","0.6777","0.0042","6.3305","3.9363","46.1521","0.3068","0.0176","0.0088","0.0115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Jared Cook","NO","te","9","@TEN","7.5","20","0","0","0","0","0","0","0","0","0","4.9761","3.4296","44.2131","0.2217","0.0185","0.0093","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Latavius Murray","NO","rb","9","@TEN","7.3","15","0","0","0","0","0","0","9.7706","38.6568","0.2541","1.6276","1.3788","9.8105","0.0502","0.0335","0.0167","0.0016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Peyton Barber","TB","rb","7","HST","7.3","14","0","0","0","0","0","0","9.8941","37.9014","0.252","1.9546","1.5633","9.511","0.0539","0.0788","0.0394","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Nyheim Hines","IND","rb","6","CAR","7.3","15","0","0","0","0","0","0","4.5337","19.0518","0.2173","3.6524","2.9147","20.001","0.0919","0.0691","0.0345","0.0024","41.0096","0.024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Larry Fitzgerald","ARZ","wr","12","@SEA","8.3","11","0","0","0","0","0","0","0","0","0","6.5079","4.1971","45.8648","0.2646","0.0284","0.0142","0.0194","9.5503","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Gardner Minshew","JAX","qb","10","@ATL","16.5","26","22.3309","34.9014","245.6147","1.256","0.9557","3.1154","3.656","13.4394","0.2236","0","0","0","0","0.2418","0.1209","0.0727","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Kaden Smith","NYG","te","11","@WAS","7.2","12","0","0","0","0","0","0","0","0","0","4.8239","3.3585","39.4281","0.2633","0.0117","0.0059","0.0047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","JuJu Smith-Schuster","PIT","wr","7","@NYJ","8.2","18","0","0","0","0","0","0","0","0","0","5.6759","3.8033","45.2333","0.294","0.0193","0.0096","0.0089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Diontae Johnson","PIT","wr","7","@NYJ","8.2","14","0","0","0","0","0","0","0.4114","2.6547","0.0116","6.3693","3.7132","42.9951","0.2608","0.055","0.0275","0.0065","50.8843","0.0302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Darius Slayton","NYG","wr","11","@WAS","8.1","19","0","0","0","0","0","0","0","0","0","6.2943","3.6665","47.1256","0.2588","0.0158","0.0079","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Kyler Murray","ARZ","qb","12","@SEA","16.3","26","21.1322","35.0184","210.6527","0.9983","1.1963","3.2382","4.8862","27.2203","0.419","0","0","0","0","0.2712","0.1356","0.0507","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","John Ross","CIN","wr","9","@MIA","8","16","0","0","0","0","0","0","0","0","0","6.0704","3.5325","39.385","0.3826","0.0137","0.0068","0.008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Jack Doyle","IND","te","6","CAR","7","16","0","0","0","0","0","0","0","0","0","4.9156","3.8388","36.689","0.2384","0.0395","0.0197","0.0042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Cameron Brate","TB","te","7","HST","7","11","0","0","0","0","0","0","0","0","0","4.2731","2.9723","35.827","0.3181","0.0178","0.0089","0.007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Mike Gesicki","MIA","te","5","CIN","7","15","0","0","0","0","0","0","0","0","0","4.9168","3.5604","38.1821","0.2342","0.0222","0.0111","0.0082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Mitchell Trubisky","CHI","qb","6","KC","16.2","24","20.2712","32.5009","221.1976","1.3155","0.8283","2.5604","4.0817","24.5192","0.1252","0","0","0","0","0.4176","0.2088","0.0479","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Curtis Samuel","CAR","wr","7","@IND","7.9","17","0","0","0","0","0","0","1.9702","14.8652","0.0498","4.5961","2.8415","35.2118","0.1991","0.021","0.0105","0.0051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Dede Westbrook","JAX","wr","10","@ATL","7.9","12","0","0","0","0","0","0","0","0","0","5.9836","4.1816","43.7396","0.2379","0.0712","0.0356","0.0113","14.7468","0.0146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Justin Watson","TB","wr","7","HST","7.9","13","0","0","0","0","0","0","0","0","0","5.4839","3.5678","43.847","0.2857","0.0259","0.0129","0.01","6.8","0.0075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Jason Witten","DAL","te","8","@PHI","6.9","13","0","0","0","0","0","0","0","0","0","4.5727","3.3383","35.45","0.2784","0.0099","0.005","0.0086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Damien Williams","KC","rb","12","@CHI","6.8","16","0","0","0","0","0","0","6.4828","25.1711","0.1888","2.724","2.1995","14.9511","0.0944","0.0399","0.02","0.0044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Daniel Jones","NYG","qb","11","@WAS","16.1","26","21.5937","34.1653","235.8891","1.3401","0.9719","3.0125","4.2501","16.2126","0.1304","0","0","0","0","0.246","0.123","0.0344","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Greg Olsen","CAR","te","7","@IND","6.7","16","0","0","0","0","0","0","0","0","0","4.6106","3.019","39.3211","0.205","0.0088","0.0044","0.0059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Jacoby Brissett","IND","qb","6","CAR","15.9","26","20.6682","32.4966","232.4069","1.2538","0.5263","3.1088","3.9364","14.0503","0.1654","0","0","0","0","0.2953","0.1477","0.0211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","Chris Thompson","WAS","rb","10","NYG","6.5","11","0","0","0","0","0","0","1.8194","9.1916","0.0575","4.4652","3.5341","26.9051","0.1409","0.0279","0.014","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Matt Breida","SF","rb","4","LA","6.5","14","0","0","0","0","0","0","6.7068","30.2234","0.2119","1.8156","1.4594","11.1251","0.0679","0.032","0.016","0.0028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Zach Pascal","IND","wr","6","CAR","7.6","18","0","0","0","0","0","0","0.1887","1.2191","0.0067","5.49","3.6014","42.9156","0.2274","0.0151","0.0076","0.0044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","James Washington","PIT","wr","7","@NYJ","7.6","16","0","0","0","0","0","0","0","0","0","6.5477","3.4682","42.663","0.2736","0.0138","0.0069","0.0056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Drew Brees","NO","qb","9","@TEN","15.8","34","23.655","35.748","259.0106","1.4444","0.7162","1.2356","1.0825","1.2306","0.0782","0","0","0","0","0.2746","0.1373","0.0249","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Ryan Tannehill","TEN","qb","11","NO","15.8","35","19.5952","32.5411","212.4871","1.4148","0.7906","3.1794","4.0303","17.9218","0.1413","0","0","0","0","0.3481","0.174","0.0537","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Jimmy Garoppolo","SF","qb","4","LA","15.8","30","21.4198","32.4094","224.1104","1.5785","0.8753","4.3191","2.3498","9.4056","0.0909","0","0","0","0","0.1856","0.0928","0.0497","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Jared Goff","LA","qb","9","@SF","15.8","24","22.8136","36.1654","273.0931","1.3491","0.8574","2.9359","1.206","6.2211","0.0356","0","0","0","0","0.5326","0.2663","0.0287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Dwayne Haskins","WAS","qb","10","NYG","15.8","21","20.6756","33.2114","220.2429","1.4293","0.8565","2.5036","3.1651","16.5442","0.1006","0","0","0","0","0.2081","0.1041","0.0471","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Allen Hurns","MIA","wr","5","CIN","7.5","12","0","0","0","0","0","0","0","0","0","4.2137","2.9304","40.2695","0.3345","0.0194","0.0097","0.0054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Tyrell Williams","OAK","wr","6","@LAC","7.5","14","0","0","0","0","0","0","0","0","0","4.7934","3.1039","42.7344","0.2827","0.0401","0.0201","0.0064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Tyler Eifert","CIN","te","9","@MIA","6.5","10","0","0","0","0","0","0","0","0","0","4.1088","3.0621","36.3133","0.2235","0.0102","0.0051","0.0079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","LeSean McCoy","KC","rb","12","@CHI","6.3","11","0","0","0","0","0","0","9.0156","36.1038","0.1753","1.441","1.1656","8.7302","0.0482","0.0623","0.0312","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Rex Burkhead","NE","rb","10","BUF","6.3","11","0","0","0","0","0","0","5.5169","22.6098","0.2338","2.2299","1.7946","13.2683","0.0699","0.044","0.022","0.0034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Drew Lock","DEN","qb","10","DET","15.6","30","19.8591","33.6933","225.8498","1.4045","0.9597","2.7224","3.2471","8.5208","0.1972","0","0","0","0","0.2236","0.1118","0.045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Baker Mayfield","CLV","qb","7","BLT","15.6","21","23.8466","37.0454","255.9127","1.3239","1.1904","1.7713","2.415","12.9511","0.0552","0","0","0","0","0.4384","0.2192","0.0556","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","Kenny Stills","HST","wr","10","@TB","7.3","18","0","0","0","0","0","0","0","0","0","4.4595","2.7643","41.5979","0.304","0.0485","0.0243","0.0093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","Golden Tate","NYG","wr","11","@WAS","7.2","16","0","0","0","0","0","0","0.2883","1.6535","0.0064","5.1013","3.7829","38.0741","0.2172","0.0488","0.0244","0.0067","3.6878","0.0042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Jonnu Smith","TEN","te","11","NO","6.2","13","0","0","0","0","0","0","0","0","0","4.3091","3.0055","30.5466","0.2735","0.0187","0.0093","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","Irv Smith Jr.","MIN","te","12","GB","6.2","12","0","0","0","0","0","0","0","0","0","3.887","2.8454","32.4184","0.2489","0.0099","0.005","0.0072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","Chris Conley","JAX","wr","10","@ATL","7.1","12","0","0","0","0","0","0","0.1346","0.8737","0.0032","4.7958","3.3576","39.9293","0.2288","0.0342","0.0171","0.0111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","Devlin Hodges","PIT","qb","7","@NYJ","15.2","20","21.2","35.7969","224.5003","1.3498","1.0685","2.6646","3.412","13.2082","0.1257","0","0","0","0","0.2258","0.1129","0.035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","Noah Fant","DEN","te","10","DET","5.9","15","0","0","0","0","0","0","0","0","0","4.2823","2.9506","33.3251","0.1874","0.0103","0.0052","0.0082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","Cole Beasley","BUF","wr","6","@NE","6.8","14","0","0","0","0","0","0","0","0","0","5.9749","3.9063","39.2038","0.1492","0.0118","0.0059","0.0057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","Derek Carr","OAK","qb","6","@LAC","15","22","22.3985","35.1461","224.434","1.6855","0.808","2.5112","1.6147","3.4501","0.0292","0","0","0","0","0.5889","0.2944","0.058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","Alex Erickson","CIN","wr","9","@MIA","6.7","13","0","0","0","0","0","0","0.3328","2.0774","0.0067","4.3265","3.3045","36.661","0.1824","0.044","0.022","0.0076","13.6826","0.0099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
