"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"240","J.P. Holtz","CHI","te","6","@GB","2.3","10","0","0","0","0","0","0","0","0","0","1.7003","1.1395","12.3706","0.0826","0.004","0.002","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"241","Mo Alie-Cox","IND","te","6","@NO","2.3","10","0","0","0","0","0","0","0","0","0","1.5441","1.0344","13.1801","0.0798","0.0035","0.0018","0.0023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"242","Justice Hill","BLT","rb","8","NYJ","2.1","10","0","0","0","0","0","0","2.5691","10.6105","0.0955","0.3674","0.2856","2.1063","0.0134","0.0105","0.0053","0.0014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"243","Travis Fulgham","DET","wr","5","TB","3.2","0","0","0","0","0","0","0","0","0","0","2.3492","1.4271","18.5314","0.1077","0.0062","0.0031","0.0042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"244","Charles Clay","ARZ","te","12","CLV","2.2","10","0","0","0","0","0","0","0","0","0","1.669","1.2188","12.6044","0.0613","0.0106","0.0053","0.0018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"245","Seth DeValve","JAX","te","10","@OAK","2.2","10","0","0","0","0","0","0","0","0","0","1.4766","1.0595","12.2698","0.0775","0.0067","0.0034","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"246","Joshua Perkins","PHI","te","10","@WAS","2.2","10","0","0","0","0","0","0","0","0","0","1.5064","1.0068","11.5268","0.0835","0.0034","0.0017","0.0024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"247","Malcolm Brown","LA","rb","9","@DAL","2","10","0","0","0","0","0","0","3.9374","14.1688","0.0686","0.125","0.1018","0.7199","0.0035","0.0197","0.0098","0.0016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"248","Demarcus Robinson","KC","wr","12","DEN","3.1","10","0","0","0","0","0","0","0","0","0","1.9345","1.3422","15.3482","0.1427","0.0049","0.0024","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"249","David Moore","SEA","wr","11","@CAR","3.1","10","0","0","0","0","0","0","0.0641","0.4055","0.002","1.8579","1.013","16.6795","0.1405","0.0124","0.0062","0.0022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"250","Olabisi Johnson","MIN","wr","12","@LAC","3.1","10","0","0","0","0","0","0","0","0","0","2.263","1.369","16.5857","0.1146","0.0308","0.0154","0.0045","16.0815","0.0228","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"251","Josh Hill","NO","te","9","IND","2.1","10","0","0","0","0","0","0","0","0","0","1.4122","1.0815","9.8342","0.0994","0.0093","0.0047","0.0018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"252","Jeff Heuerman","DEN","te","10","@KC","2.1","10","0","0","0","0","0","0","0","0","0","1.6686","1.1133","11.3234","0.0686","0.0035","0.0017","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"253","Jesper Horsted","CHI","te","6","@GB","2.1","10","0","0","0","0","0","0","0","0","0","1.5475","1.0371","10.785","0.0756","0.0036","0.0018","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"254","Javon Wims","CHI","wr","6","@GB","3","10","0","0","0","0","0","0","0","0","0","2.5607","1.4188","17.6918","0.0921","0.0061","0.003","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"255","DaeSean Hamilton","DEN","wr","10","@KC","3","10","0","0","0","0","0","0","0","0","0","2.7426","1.5848","17.4733","0.0803","0.0063","0.0032","0.0041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"256","Olamide Zaccheaus","ATL","wr","9","@SF","2.9","10","0","0","0","0","0","0","0","0","0","2.3947","1.5733","16.005","0.0838","0.0068","0.0034","0.0042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"257","Trevon Wesco","NYJ","te","4","@BLT","1.9","10","0","0","0","0","0","0","0","0","0","1.4426","0.9852","10.4246","0.0592","0.0034","0.0017","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"258","Wendell Smallwood","WAS","rb","10","PHI","1.8","10","0","0","0","0","0","0","1.7503","6.5405","0.0285","0.9284","0.7093","5.0445","0.0215","0.0144","0.0072","0.0037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"259","C.J. Ham","MIN","rb","12","@LAC","1.8","10","0","0","0","0","0","0","0.6429","2.2197","0.037","1.14","0.9124","6.4843","0.0364","0.0062","0.0031","0.0014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"260","Chase Edmonds","ARZ","rb","12","CLV","1.7","13","0","0","0","0","0","0","0.8435","3.4159","0.0228","1.0564","0.8322","5.951","0.022","0.0617","0.0309","0.0007","60.0793","0.0274","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"261","Braxton Berrios","NYJ","wr","4","@BLT","2.8","10","0","0","0","0","0","0","0","0","0","2.2689","1.3376","15.3546","0.0696","0.0706","0.0353","0.0031","37.0299","0.0353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"262","Wayne Gallman","NYG","rb","11","MIA","1.6","14","0","0","0","0","0","0","1.8298","7.3368","0.0276","0.6847","0.515","3.4047","0.0176","0.0177","0.0089","0.0006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"263","Ryquell Armstead","JAX","rb","10","@OAK","1.6","10","0","0","0","0","0","0","0.9801","3.8861","0.0219","0.9625","0.7523","5.3298","0.0241","0.0068","0.0034","0.0016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"264","Reggie Bonnafon","CAR","rb","7","SEA","1.6","10","0","0","0","0","0","0","1.4063","5.4275","0.0411","0.7203","0.5537","3.9499","0.0169","0.0075","0.0037","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"265","Damiere Byrd","ARZ","wr","12","CLV","2.7","10","0","0","0","0","0","0","0","0","0","2.037","1.3198","15.8498","0.0812","0.0055","0.0027","0.0021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"266","Kerrith Whyte Jr.","PIT","rb","7","BUF","1.5","10","0","0","0","0","0","0","0.9068","3.9639","0.0303","0.8547","0.6437","4.5283","0.0185","0.0061","0.003","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"267","Jordan Wilkins","IND","rb","6","@NO","1.5","10","0","0","0","0","0","0","1.4114","6.7174","0.0377","0.5415","0.4389","2.8846","0.0121","0.0063","0.0032","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"268","Cody Latimer","NYG","wr","11","MIA","2.6","10","0","0","0","0","0","0","0","0","0","1.6561","1.0683","15.3794","0.0804","0.0043","0.0021","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"269","Justin Hardy","ATL","wr","9","@SF","2.6","10","0","0","0","0","0","0","0","0","0","1.9043","1.363","13.5443","0.0938","0.0281","0.0141","0.0033","11.7088","0.0108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"270","N'Keal Harry","NE","wr","10","@CIN","2.6","10","0","0","0","0","0","0","0","0","0","1.8475","1.2059","13.9996","0.1017","0.0052","0.0026","0.0031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"271","Marcedes Lewis","GB","te","11","CHI","1.6","10","0","0","0","0","0","0","0","0","0","1.0306","0.6787","7.932","0.0756","0.0021","0.001","0.0028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"272","Johnny Mundt","LA","te","9","@DAL","1.6","10","0","0","0","0","0","0","0","0","0","1.0985","0.7953","9.0172","0.0539","0.0028","0.0014","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"273","Andy Isabella","ARZ","wr","12","CLV","2.5","10","0","0","0","0","0","0","0.2609","1.7146","0.0074","1.7235","1.1037","13.4467","0.0643","0.0063","0.0032","0.0019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"274","Maxx Williams","ARZ","te","12","CLV","1.5","10","0","0","0","0","0","0","0","0","0","1.115","0.9306","7.5562","0.0448","0.005","0.0025","0.0016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"275","MyCole Pruitt","TEN","te","11","HST","1.5","10","0","0","0","0","0","0","0","0","0","1.0134","0.7346","7.7286","0.0546","0.0025","0.0013","0.0024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"276","Chris Manhertz","CAR","te","7","SEA","1.5","10","0","0","0","0","0","0","0","0","0","1.1223","0.7626","8.3076","0.0542","0.0026","0.0013","0.0022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"277","Ricky Seals-Jones","CLV","te","7","@ARZ","1.5","13","0","0","0","0","0","0","0","0","0","0.9606","0.6144","8.3671","0.0589","0.0018","0.0009","0.0028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"278","Robert Tonyan","GB","te","11","CHI","1.5","10","0","0","0","0","0","0","0","0","0","0.9977","0.696","7.8267","0.068","0.0024","0.0012","0.0016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"279","Jay Ajayi","PHI","rb","10","@WAS","1.4","10","0","0","0","0","0","0","1.9747","8.6452","0.0576","0.2002","0.1566","1.1058","0.0062","0.0235","0.0117","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"280","Tevin Jones","PIT","wr","7","BUF","2.4","10","0","0","0","0","0","0","0","0","0","1.9243","1.1518","14.0931","0.0753","0.005","0.0025","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"281","Keke Coutee","HST","wr","10","@TEN","2.4","12","0","0","0","0","0","0","0","0","0","1.9436","1.3216","13.8177","0.0673","0.0052","0.0026","0.0021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"282","Durham Smythe","MIA","te","5","@NYG","1.4","10","0","0","0","0","0","0","0","0","0","0.9896","0.6687","7.5213","0.0557","0.0023","0.0012","0.0018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"283","De'Lance Turner","MIA","rb","5","@NYG","1.3","10","0","0","0","0","0","0","0.612","2.2711","0.0103","0.8858","0.6881","4.8915","0.0293","0.0052","0.0026","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"284","Virgil Green","LAC","te","12","MIN","1.3","10","0","0","0","0","0","0","0","0","0","0.871","0.6346","6.9073","0.0431","0.0039","0.0019","0.0012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"285","Ross Travis","IND","te","6","@NO","1.3","10","0","0","0","0","0","0","0","0","0","1.0886","0.724","7.6649","0.0361","0.006","0.003","0.0016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"286","Damion Ratley","CLV","wr","7","@ARZ","2.2","10","0","0","0","0","0","0","0","0","0","1.4499","0.9837","12.4809","0.0791","0.0041","0.0021","0.0047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"287","Robert Foster","BUF","wr","6","@PIT","2.2","10","0","0","0","0","0","0","0.4064","2.6491","0.0095","1.5534","0.8725","10.8805","0.0557","0.0059","0.0029","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"288","Andrew Beck","DEN","te","10","@KC","1.2","10","0","0","0","0","0","0","0","0","0","0.937","0.637","6.2564","0.0368","0.0022","0.0011","0.0019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"289","Spencer Ware","KC","rb","12","DEN","1","11","0","0","0","0","0","0","1.5748","5.8694","0.0669","0","0","0","0","0.0051","0.0025","0.0007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"290","Zach Line","NO","rb","9","IND","1","10","0","0","0","0","0","0","0","0","0","0.8899","0.6928","4.397","0.0286","0.003","0.0015","0.0004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"291","Michael Walker","JAX","wr","10","@OAK","2.1","10","0","0","0","0","0","0","0","0","0","1.6912","1.0764","11.6594","0.0658","0.0046","0.0023","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"292","Zach Gentry","PIT","te","7","BUF","1.1","10","0","0","0","0","0","0","0","0","0","0.8035","0.5418","6.3425","0.0399","0.0019","0.0009","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"293","Josh Adams","NYJ","rb","4","@BLT","0.9","10","0","0","0","0","0","0","1.6471","6.3978","0.0198","0.1367","0.0988","0.6709","0.0026","0.0082","0.0041","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"294","Tyler Kroft","BUF","te","6","@PIT","1","10","0","0","0","0","0","0","0","0","0","0.7332","0.5121","5.3738","0.0358","0.0016","0.0008","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"295","Isaac Nauta","DET","te","5","TB","1","10","0","0","0","0","0","0","0","0","0","0.6622","0.4768","5.3926","0.0331","0.0017","0.0008","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"296","Jalen Guyton","LAC","wr","12","MIN","1.9","10","0","0","0","0","0","0","0","0","0","1.3746","0.8583","10.4191","0.0684","0.0037","0.0019","0.0017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"297","Marquez Valdes-Scantling","GB","wr","11","CHI","1.9","10","0","0","0","0","0","0","0.2347","1.6092","0.008","1.3025","0.7611","10.1466","0.052","0.0043","0.0021","0.0014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"298","Stanley Morgan Jr.","CIN","wr","9","NE","1.9","10","0","0","0","0","0","0","0","0","0","1.5775","0.9617","11.6346","0.0492","0.0041","0.0021","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"299","Jaeden Graham","ATL","te","9","@SF","0.9","10","0","0","0","0","0","0","0","0","0","0.6136","0.4381","4.7322","0.0278","0.0015","0.0008","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"300","Tyler Conklin","MIN","te","12","@LAC","0.9","10","0","0","0","0","0","0","0","0","0","0.6408","0.4364","5.1347","0.0353","0.0015","0.0008","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"301","Hale Hentges","WAS","te","10","PHI","0.9","10","0","0","0","0","0","0","0","0","0","0.6472","0.4433","4.655","0.0289","0.0015","0.0008","0.0012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"302","Devontae Booker","DEN","rb","10","@KC","0.8","10","0","0","0","0","0","0","0","0","0","0.698","0.5446","3.7367","0.0137","0.0341","0.017","0.0005","49.2583","0.0158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"303","Darrell Henderson","LA","rb","9","@DAL","0.7","10","0","0","0","0","0","0","0.6491","2.916","0.019","0.2912","0.2348","1.6441","0.0074","0.0034","0.0017","0.0005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"304","Cordarrelle Patterson","CHI","wr","6","@GB","1.8","10","0","0","0","0","0","0","0.8198","5.4213","0.0213","0.9554","0.6645","5.1202","0.0245","0.0661","0.0331","0.0015","78.3747","0.0275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"305","Miles Boykin","BLT","wr","8","NYJ","1.8","10","0","0","0","0","0","0","0.0857","0.5631","0.0035","1.1904","0.7271","9.5913","0.0703","0.0037","0.0018","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306","Demetrius Harris","CLV","te","7","@ARZ","0.8","10","0","0","0","0","0","0","0","0","0","0.6064","0.3963","4.2968","0.0358","0.0012","0.0006","0.0018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"307","Scott Simonson","NYG","te","11","MIA","0.8","10","0","0","0","0","0","0","0","0","0","0.6137","0.4431","4.3153","0.0311","0.0015","0.0008","0.0007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"308","Blake Bell","KC","te","12","DEN","0.8","10","0","0","0","0","0","0","0","0","0","0.536","0.3843","3.8038","0.033","0.0013","0.0007","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"309","Ben Koyack","JAX","te","10","@OAK","0.8","10","0","0","0","0","0","0","0","0","0","0.564","0.4191","4.1198","0.0317","0.0014","0.0007","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"310","Troy Fumagalli","DEN","te","10","@KC","0.8","10","0","0","0","0","0","0","0","0","0","0.6467","0.4334","4.7043","0.0256","0.0015","0.0008","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"311","Tavon Austin","DAL","wr","8","LA","1.7","10","0","0","0","0","0","0","0.5102","3.6138","0.019","0.9984","0.6881","6.0871","0.0331","0.0171","0.0086","0.0014","8.1225","0.0098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"312","Marcell Ateman","OAK","wr","6","JAX","1.7","10","0","0","0","0","0","0","0","0","0","1.1202","0.6979","9.0195","0.0753","0.0028","0.0014","0.0016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"313","Brandon Bolden","NE","rb","10","@CIN","0.6","10","0","0","0","0","0","0","0.2889","1.2891","0.016","0.224","0.1741","1.2261","0.0084","0.0291","0.0145","0.0003","42.6735","0.0171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"314","Danny Vitale","GB","rb","11","CHI","0.6","10","0","0","0","0","0","0","0","0","0","0.5925","0.4554","3.0787","0.0178","0.002","0.001","0.0003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"315","Khari Blasingame","TEN","rb","11","HST","0.6","10","0","0","0","0","0","0","0.0968","0.4021","0.0034","0.4996","0.3868","2.797","0.0135","0.002","0.001","0.0005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"316","Anthony Sherman","KC","rb","12","DEN","0.5","10","0","0","0","0","0","0","0","0","0","0.4661","0.3788","2.4084","0.0174","0.0017","0.0008","0.0003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"317","Kenjon Barner","ATL","rb","9","@SF","0.5","10","0","0","0","0","0","0","0","0","0","0.4565","0.3459","2.1835","0.0105","0.0015","0.0008","0.0003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"318","Keith Smith","ATL","rb","9","@SF","0.5","10","0","0","0","0","0","0","1.0619","4.0299","0.0222","0","0","0","0","0.0038","0.0019","0.0006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"319","Derek Watt","LAC","rb","12","MIN","0.5","10","0","0","0","0","0","0","0.5267","1.8783","0.0093","0.2014","0.1649","1.2563","0.0062","0.0026","0.0013","0.0003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"320","Alec Ingold","OAK","rb","6","JAX","0.5","10","0","0","0","0","0","0","0.4841","1.9624","0.018","0.2081","0.1636","1.1787","0.0074","0.0025","0.0012","0.0004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"321","Deonte Harris","NO","wr","9","IND","1.6","10","0","0","0","0","0","0","0.3113","2.0458","0.0105","0.8073","0.5489","7.0327","0.0451","0.0525","0.0263","0.0009","54.1553","0.0307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
