opponent,over_under_line,schedule_season,schedule_week,team,weather_detail,weather_temperature,weather_wind_mph,spread_team,is_favorite
NO,41.5,1994,14,LAR,,56.0,6.0,3.0,1
NO,53.5,2017,12,LAR,,72.0,1.0,2.5,1
NO,,2019,2,LAR,,,,,0
NO,,1970,9,MIA,,77.0,12.0,,0
NO,39,1980,4,MIA,,85.0,10.0,7.0,1
NO,37.5,1998,13,MIA,,74.0,9.0,8.5,1
NO,48,2009,7,MIA,,86.0,5.0,-6.5,0
NO,50.5,2017,4,MIA,,85.0,9.0,-3.0,0
NO,,1970,2,MIN,,50.0,9.0,,0
NO,,1972,8,MIN,,43.0,13.0,,0
NO,,1974,12,MIN,,25.0,11.0,,0
NO,44,1981,11,MIN,,53.0,12.0,8.0,1
NO,42,1985,12,MIN,DOME,72.0,0.0,7.0,1
NO,41,1986,16,MIN,DOME,72.0,0.0,3.0,1
NO,39,1988,14,MIN,DOME,72.0,0.0,4.0,1
NO,40,1990,2,MIN,DOME,72.0,0.0,6.0,1
NO,37,1993,13,MIN,DOME,72.0,0.0,2.5,1
NO,38.5,1994,10,MIN,DOME,72.0,0.0,9.5,1
NO,40.5,1995,12,MIN,DOME,72.0,0.0,5.5,1
NO,44,1998,10,MIN,DOME,72.0,0.0,14.0,1
NO,44.5,2005,3,MIN,DOME,72.0,0.0,3.5,1
NO,53.5,2011,15,MIN,DOME,72.0,0.0,-7.5,0
NO,48,2017,1,MIN,DOME,72.0,0.0,3.5,1
NO,53.5,2018,8,MIN,DOME,72.0,0.0,2.5,1
NO,,1976,13,NE,,26.0,9.0,,0
NO,35.5,1983,14,NE,,34.0,20.0,0.0,0
NO,40,1989,10,NE,,47.0,22.0,-3.0,0
NO,32,1992,10,NE,,34.0,14.0,-8.0,0
NO,41.5,1995,14,NE,,32.0,12.0,4.5,1
NO,42,2001,11,NE,,52.0,11.0,0.0,0
NO,45,2005,11,NE,,43.0,12.0,10.0,1
NO,50,2013,6,NE,,59.0,7.0,2.5,1
NO,,1967,4,NYG,,55.0,10.0,,0
NO,,1968,4,NYG,,54.0,10.0,,0
NO,,1969,9,NYG,,34.0,16.0,,0
NO,,1972,4,NYG,,57.0,19.0,,0
NO,,1975,13,NYG,,48.0,11.0,,0
NO,36,1981,3,NYG,,61.0,20.0,3.0,1
NO,38.5,1984,16,NYG,,38.0,15.0,10.0,1
NO,40,1986,4,NYG,,62.0,9.0,10.5,1
NO,38,1995,4,NYG,,58.0,14.0,3.0,1
NO,36,1996,16,NYG,,42.0,14.0,7.0,1
NO,39.5,1997,5,NYG,,63.0,13.0,5.0,1
NO,34,1999,7,NYG,,50.0,17.0,3.0,1
NO,37,2001,3,NYG,,54.0,20.0,3.0,1
NO,43,2005,2,NYG,,77.0,8.0,3.0,1
NO,47.5,2006,16,NYG,,51.0,20.0,3.0,1
NO,51.5,2012,14,NYG,Rain,43.0,3.0,4.5,1
NO,54.5,2016,2,NYG,,79.0,5.0,4.0,1
NO,51.5,2018,4,NYG,,71.0,7.0,-3.5,0
NO,,1972,12,NYJ,,48.0,15.0,,0
NO,46,1980,15,NYJ,,31.0,21.0,7.0,1
NO,41,1986,8,NYJ,,53.0,11.0,9.0,1
NO,33,1992,17,NYJ,,33.0,20.0,-8.0,0
NO,39.5,1995,17,NYJ,,34.0,18.0,-2.5,0
NO,37,2005,12,NYJ,,45.0,6.0,-1.0,0
NO,46,2013,9,NYJ,,53.0,8.0,-5.5,0
NO,,1975,8,OAK,,50.0,17.0,,0
NO,43,1997,11,OAK,,58.0,7.0,9.5,1
NO,45.5,2004,7,OAK,,59.0,8.0,3.0,1
NO,56,2012,11,OAK,,62.0,3.0,-6.5,0
NO,,1967,10,PHI,,44.0,18.0,,0
NO,,1968,13,PHI,,31.0,16.0,,0
NO,,1969,6,PHI,,47.0,7.0,,0
NO,,1977,8,PHI,,55.0,15.0,,0
NO,35.5,1983,15,PHI,,37.0,10.0,1.0,1
NO,37,1987,2,PHI,,62.0,12.0,-1.0,0
NO,30,1991,7,PHI,,53.0,11.0,-6.0,0
NO,34,1992,1,PHI,,68.0,12.0,3.5,1
NO,29.5,1993,17,PHI,,26.0,23.0,3.0,1
NO,39.5,2003,12,PHI,,49.0,4.0,5.5,1
NO,46,2009,2,PHI,,69.0,4.0,-2.5,0
NO,49.5,2015,5,PHI,,67.0,4.0,6.5,1
NO,35,1991,17,ARI,,55.0,5.0,-7.0,0
NO,35,1992,7,ARI,,79.0,6.0,-7.0,0
NO,38,1993,9,ARI,,65.0,7.0,-3.0,0
NO,,1968,6,PIT,,50.0,10.0,,0
NO,,1978,10,PIT,,52.0,6.0,,0
NO,40,1987,8,PIT,,47.0,12.0,-2.5,0
NO,33,1993,7,PIT,,60.0,13.0,-3.0,0
NO,45.5,2006,10,PIT,,41.0,14.0,6.5,1
NO,54.5,2014,13,PIT,,61.0,12.0,3.5,1
NO,,1973,10,LAC,,61.0,12.0,,0
NO,39,1988,6,LAC,,72.0,8.0,-4.5,0
NO,32,1991,12,LAC,,58.0,9.0,-4.5,0
NO,35.5,2000,2,LAC,,67.0,7.0,5.5,1
NO,49.5,2004,9,LAC,,60.0,6.0,6.5,1
NO,54,2016,4,LAC,,73.0,6.0,3.5,1
NO,,1967,6,SF,,61.0,11.0,,0
NO,,1970,5,SF,,57.0,9.0,,0
NO,,1971,9,SF,,49.0,13.0,,0
NO,,1972,6,SF,,58.0,8.0,,0
NO,,1973,6,SF,,64.0,10.0,,0
NO,,1974,14,SF,,53.0,9.0,,0
NO,,1975,5,SF,,60.0,10.0,,0
NO,,1976,6,SF,,61.0,9.0,,0
NO,,1977,11,SF,,54.0,12.0,,0
NO,,1978,7,SF,,58.0,15.0,,0
NO,42,1979,4,SF,,62.0,9.0,0.0,0
NO,46,1980,14,SF,,48.0,12.0,7.0,1
NO,43,1981,4,SF,,64.0,12.0,6.0,1
NO,38,1982,4,SF,,56.0,11.0,7.5,1
NO,40,1983,11,SF,,57.0,18.0,4.0,1
NO,45,1984,3,SF,,65.0,16.0,5.5,1
NO,45,1985,4,SF,,57.0,14.0,16.0,1
NO,41,1986,3,SF,,60.0,14.0,11.0,1
NO,42,1987,6,SF,,54.0,10.0,4.0,1
NO,41,1988,15,SF,,54.0,5.0,6.0,1
NO,43.5,1989,9,SF,,53.0,11.0,5.0,1
NO,38,1990,16,SF,,34.0,10.0,9.0,1
NO,34,1991,14,SF,,56.0,12.0,4.0,1
NO,40,1992,11,SF,,56.0,8.0,6.0,1
NO,41.5,1993,12,SF,,54.0,10.0,8.0,1
NO,45,1994,4,SF,,65.0,10.0,15.0,1
NO,44.5,1995,9,SF,,56.0,9.0,14.0,1
NO,45,1996,1,SF,,61.0,12.0,12.0,1
NO,36.5,1997,3,SF,,68.0,13.0,8.0,1
NO,44,1998,12,SF,,56.0,10.0,12.5,1
NO,42.5,1999,2,SF,,61.0,9.0,11.0,1
NO,47.5,2000,15,SF,,54.0,8.0,3.0,1
NO,45,2001,9,SF,,62.0,13.0,3.0,1
NO,40,2007,8,SF,,59.0,9.0,-1.5,0
NO,43.5,2010,2,SF,,72.0,1.0,-5.0,0
NO,53,2016,9,SF,,68.0,1.0,-5.0,0
NO,,1976,11,SEA,DOME,72.0,0.0,,0
NO,42,1979,12,SEA,DOME,72.0,0.0,3.0,1
NO,40,1988,7,SEA,DOME,72.0,0.0,2.5,1
NO,40,2000,3,SEA,,62.0,5.0,6.0,1
NO,48.5,2003,1,SEA,,62.0,10.0,3.0,1
NO,43,2007,6,SEA,,53.0,4.0,6.5,1
NO,47.5,2013,13,SEA,,42.0,6.0,5.0,1
NO,,2019,3,SEA,,,,,0
NO,,1967,12,ARI,,34.0,16.0,,0
NO,,1968,7,ARI,,57.0,18.0,,0
NO,,1969,7,ARI,,45.0,10.0,,0
NO,,1970,4,ARI,,50.0,7.0,,0
NO,,1977,6,ARI,,62.0,11.0,,0
NO,45,1981,14,ARI,,43.0,10.0,6.5,1
NO,41,1985,14,ARI,,41.0,7.0,3.0,1
NO,37.5,1986,11,ARI,,41.0,7.0,-3.0,0
NO,41,1995,2,LAR,,65.0,7.0,2.5,1
NO,42,1996,17,LAR,DOME,72.0,0.0,5.0,1
NO,38.5,1997,1,LAR,DOME,72.0,0.0,4.5,1
NO,36.5,1998,1,LAR,DOME,72.0,0.0,4.0,1
NO,47,1999,13,LAR,DOME,72.0,0.0,14.0,1
NO,53.5,2000,13,LAR,DOME,72.0,0.0,13.5,1
NO,48.5,2001,7,LAR,DOME,72.0,0.0,12.0,1
NO,49,2004,3,LAR,DOME,72.0,0.0,6.0,1
NO,50,2005,7,LAR,DOME,72.0,0.0,5.0,1
NO,51,2009,10,LAR,DOME,72.0,0.0,-14.5,0
NO,48.5,2011,8,LAR,DOME,72.0,0.0,-14.0,0
NO,48,2013,15,LAR,DOME,72.0,0.0,-7.0,0
NO,,1978,16,TB,,65.0,7.0,,0
NO,38,1979,7,TB,,75.0,11.0,8.0,1
NO,42,1983,8,TB,,76.0,8.0,-2.5,0
NO,42,1989,3,TB,,77.0,8.0,-2.5,0
NO,38.5,1994,3,TB,,81.0,8.0,3.5,1
NO,38,1996,13,TB,,68.0,8.0,5.5,1
NO,38,2001,15,TB,,67.0,8.0,2.5,1
NO,37.5,2002,1,TB,,82.0,7.0,6.0,1
NO,39,2003,9,TB,,76.0,9.0,8.0,1
NO,43.5,2004,15,TB,,58.0,9.0,7.5,1
NO,37.5,2005,17,TB,,66.0,6.0,13.0,1
NO,37,2006,9,TB,,72.0,10.0,1.5,1
NO,41.5,2007,2,TB,,84.0,7.0,-4.0,0
NO,43.5,2008,13,TB,,68.0,13.0,3.5,1
NO,51,2009,11,TB,,79.0,10.0,-10.5,0
NO,44,2010,6,TB,,81.0,9.0,-5.5,0
NO,49.5,2011,6,TB,,86.0,11.0,-6.5,0
NO,49.5,2012,7,TB,,81.0,8.0,-1.5,0
NO,48.5,2013,2,TB,,93.0,8.0,-4.0,0
NO,46.5,2014,17,TB,,77.0,7.0,-6.0,0
NO,51.5,2015,14,TB,,80.0,12.0,6.0,1
NO,52,2016,14,TB,,75.0,9.0,2.0,1
NO,49,2017,17,TB,,71.0,3.0,-6.0,0
NO,54,2018,14,TB,Rain,71.0,7.0,-10.0,0
NO,,2019,11,TB,,,,,0
NO,43.5,2003,3,TEN,,70.0,7.0,4.5,1
NO,48,2011,14,TEN,,46.0,7.0,-3.5,0
NO,,2019,16,TEN,,,,,0
NO,,1967,14,WAS,,36.0,6.0,,0
NO,,1969,13,WAS,,35.0,10.0,,0
NO,,1971,7,WAS,,68.0,5.0,,0
NO,,1975,1,WAS,,72.0,9.0,,0
NO,40,1979,9,WAS,,51.0,10.0,6.0,1
NO,38,1980,8,WAS,,49.0,21.0,10.0,1
NO,42,1988,10,WAS,,54.0,17.0,3.5,1
NO,38,1990,11,WAS,,42.0,16.0,3.5,1
NO,45.5,2002,6,WAS,,65.0,7.0,-1.5,0
NO,42.5,2003,13,WAS,,40.0,10.0,-1.0,0
NO,43.5,2008,2,WAS,,82.0,11.0,1.0,1
NO,47,2009,13,WAS,,34.0,11.0,-8.0,0
NO,52,2015,10,WAS,,62.0,7.0,-1.0,0
NYG,35.5,1994,2,ARI,,86.0,11.0,3.5,1
NYG,41,1995,14,ARI,,60.0,4.0,1.5,1
NYG,36,1996,12,ARI,,57.0,5.0,1.5,1
NYG,38.5,1997,7,ARI,,64.0,10.0,3.5,1
NYG,41.5,1998,14,ARI,,45.0,10.0,4.5,1
NYG,37.5,1999,5,ARI,,84.0,6.0,3.0,1
NYG,39,2000,13,ARI,,57.0,5.0,-6.0,0
NYG,37.5,2001,9,ARI,,73.0,6.0,-5.5,0
NYG,38.5,2002,4,ARI,,83.0,10.0,-3.0,0
NYG,39,2004,10,ARI,,62.0,12.0,1.0,1
NYG,48.5,2008,12,ARI,DOME,72.0,0.0,-3.0,0
NYG,45,2011,4,ARI,DOME,72.0,0.0,-1.5,0
NYG,39,2017,16,ARI,DOME,72.0,0.0,3.0,1
NYG,,1968,5,ATL,,69.0,5.0,,0
NYG,,1971,9,ATL,,58.0,8.0,,0
NYG,,1977,3,ATL,,76.0,15.0,,0
NYG,,1978,5,ATL,,63.0,10.0,,0
NYG,43,1981,8,ATL,,44.0,16.0,8.0,1
NYG,36,1983,2,ATL,,82.0,7.0,3.5,1
NYG,46,1984,7,ATL,,72.0,6.0,3.5,1
NYG,43,1988,8,ATL,,54.0,8.0,-7.5,0
NYG,42,2000,6,ATL,DOME,72.0,0.0,1.0,1
NYG,41.5,2006,6,ATL,DOME,72.0,0.0,3.0,1
NYG,44,2007,6,ATL,DOME,72.0,0.0,-5.5,0
NYG,50,2012,15,ATL,DOME,72.0,0.0,0.0,0
NYG,53,2018,7,ATL,DOME,72.0,0.0,4.0,1
NYG,34,2004,14,BAL,,42.0,12.0,10.0,1
NYG,47,2012,16,BAL,,51.0,7.0,-2.5,0
NYG,,1970,5,NE,,46.0,22.0,,0
NYG,,1975,5,BUF,,50.0,13.0,,0
NYG,,1978,13,BUF,,23.0,10.0,,0
NYG,43,1993,5,BUF,,47.0,15.0,6.0,1
NYG,36.5,1999,15,BUF,,30.0,6.0,8.0,1
NYG,32,2007,16,BUF,,44.0,22.0,-3.0,0
NYG,46.5,2015,4,BUF,,60.0,4.0,6.0,1
NYG,36,1996,11,CAR,,38.0,4.0,4.5,1
NYG,39,2006,14,CAR,,38.0,4.0,-2.5,0
NYG,49,2012,3,CAR,,75.0,3.0,3.0,1
NYG,47,2013,3,CAR,,77.0,15.0,-3.0,0
NYG,43.5,2018,5,CAR,,80.0,3.0,7.0,1
NYG,,1967,9,CHI,,51.0,15.0,,0
NYG,,1974,12,CHI,,34.0,24.0,,0
NYG,35.5,1987,1,CHI,,62.0,6.0,1.5,1
NYG,34,1991,3,CHI,,82.0,15.0,-1.5,0
NYG,37,1992,3,CHI,,63.0,10.0,5.0,1
NYG,35,1993,1,CHI,,66.0,10.0,1.0,1
NYG,42,2000,3,CHI,,64.0,10.0,2.0,1
NYG,39,2007,13,CHI,,37.0,16.0,-1.0,0
NYG,48,2013,6,CHI,,63.0,6.0,8.5,1
NYG,,2019,12,CHI,,,,,0
NYG,,1972,12,CIN,,49.0,15.0,,0
NYG,,1977,11,CIN,,20.0,10.0,,0
NYG,49,1985,6,CIN,,72.0,11.0,-2.0,0
NYG,39,1991,14,CIN,,39.0,10.0,-7.0,0
NYG,46.5,2004,16,CIN,,24.0,8.0,6.5,1
NYG,47.5,2012,10,CIN,,69.0,14.0,-4.5,0
NYG,,1966,13,CLE,,18.0,8.0,,0
NYG,,1967,12,CLE,,39.0,15.0,,0
NYG,,1968,12,CLE,,32.0,11.0,,0
NYG,,1969,10,CLE,,44.0,10.0,,0
NYG,,1973,3,CLE,,62.0,9.0,,0
NYG,33,1994,14,CLE,,56.0,9.0,7.0,1
NYG,33.5,2000,10,CLE,,45.0,7.0,-10.0,0
NYG,43.5,2008,6,CLE,,66.0,7.0,-8.0,0
NYG,46.5,2016,12,CLE,,46.0,10.0,-6.5,0
NYG,,1966,2,DAL,,72.0,9.0,,0
NYG,,1967,2,DAL,,77.0,4.0,,0
NYG,,1968,9,DAL,,50.0,16.0,,0
NYG,,1969,6,DAL,,56.0,16.0,,0
NYG,,1970,2,DAL,,60.0,11.0,,0
NYG,,1971,4,DAL,,64.0,7.0,,0
NYG,,1972,14,DAL,,36.0,11.0,,0
NYG,,1973,6,DAL,,63.0,6.0,,0
NYG,,1974,3,DAL,,64.0,7.0,,0
NYG,,1975,11,DAL,,56.0,20.0,,0
NYG,,1976,9,DAL,,58.0,12.0,,0
NYG,,1977,2,DAL,,88.0,16.0,,0
NYG,,1978,6,DAL,,69.0,10.0,,0
NYG,38,1979,14,DAL,,41.0,7.0,11.0,1
NYG,42,1980,5,DAL,,69.0,10.0,12.0,1
NYG,40,1981,4,DAL,,82.0,10.0,11.0,1
NYG,37.5,1983,3,DAL,,82.0,15.0,8.0,1
NYG,43,1984,10,DAL,,61.0,15.0,7.0,1
NYG,42.5,1985,15,DAL,,36.0,11.0,3.0,1
NYG,41,1986,1,DAL,,71.0,11.0,-1.5,0
NYG,40,1987,4,DAL,,69.0,14.0,-7.0,0
NYG,42,1988,3,DAL,,82.0,16.0,-3.0,0
NYG,42.5,1989,4,DAL,,73.0,8.0,-7.5,0
NYG,37,1990,2,DAL,,84.0,5.0,-7.5,0
NYG,36,1991,5,DAL,,66.0,6.0,-2.5,0
NYG,41,1992,13,DAL,,38.0,15.0,15.0,1
NYG,37,1993,10,DAL,,41.0,9.0,10.0,1
NYG,38,1994,10,DAL,,60.0,11.0,13.5,1
NYG,41.5,1995,16,DAL,,52.0,11.0,15.0,1
NYG,38,1996,2,DAL,,81.0,9.0,10.0,1
NYG,38,1997,17,DAL,,48.0,17.0,1.5,1
NYG,37.5,1998,10,DAL,,50.0,6.0,8.0,1
NYG,37.5,1999,18,DAL,,68.0,14.0,6.5,1
NYG,36,2000,16,DAL,,32.0,10.0,-6.5,0
NYG,35.5,2001,13,DAL,,42.0,12.0,-3.5,0
NYG,34.5,2002,5,DAL,,78.0,11.0,-1.5,0
NYG,35.5,2003,16,DAL,,55.0,18.0,12.5,1
NYG,38.5,2004,5,DAL,,66.0,11.0,3.5,1
NYG,45.5,2005,6,DAL,,73.0,6.0,3.5,1
NYG,43.5,2006,7,DAL,,55.0,7.0,3.0,1
NYG,44.5,2007,1,DAL,,85.0,10.0,6.5,1
NYG,46,2008,15,DAL,,70.0,27.0,3.0,1
NYG,45.5,2009,2,DAL,,88.0,6.0,3.0,1
NYG,45.5,2010,7,DAL,,86.0,2.0,3.5,1
NYG,50.5,2011,14,DAL,DOME,72.0,0.0,4.5,1
NYG,48,2012,8,DAL,,63.0,7.0,-2.5,0
NYG,50,2013,1,DAL,DOME,72.0,0.0,3.5,1
NYG,47,2014,7,DAL,DOME,72.0,0.0,5.0,1
NYG,52.5,2015,1,DAL,DOME,72.0,0.0,7.0,1
NYG,47.5,2016,1,DAL,DOME,72.0,0.0,-1.0,0
NYG,47.5,2017,1,DAL,DOME,72.0,0.0,3.5,1
NYG,42,2018,2,DAL,DOME,72.0,0.0,3.0,1
NYG,,2019,1,DAL,DOME,72.0,0.0,,0
NYG,,1976,11,DEN,,30.0,9.0,,0
NYG,35,1989,14,DEN,,31.0,12.0,3.0,1
NYG,37,1992,11,DEN,,46.0,9.0,3.5,1
NYG,43.5,2001,1,DEN,,62.0,12.0,7.0,1
NYG,43.5,2009,12,DEN,,52.0,11.0,-4.5,0
NYG,39,2017,6,DEN,,60.0,4.0,12.0,1
NYG,,1969,2,DET,,55.0,12.0,,0
NYG,,1972,1,DET,,76.0,15.0,,0
NYG,,1974,10,DET,,41.0,16.0,,0
NYG,36,1982,4,DET,DOME,72.0,0.0,4.0,1
NYG,44,1983,10,DET,DOME,72.0,0.0,5.0,1
NYG,37,1988,9,DET,DOME,72.0,0.0,-7.0,0
NYG,41,1996,9,DET,DOME,72.0,0.0,10.0,1
NYG,39,1997,8,DET,DOME,72.0,0.0,6.5,1
NYG,48,2007,11,DET,DOME,72.0,0.0,-2.5,0
NYG,48.5,2013,16,DET,DOME,72.0,0.0,9.0,1
NYG,47,2014,1,DET,DOME,72.0,0.0,6.5,1
NYG,,2019,8,DET,DOME,72.0,0.0,,0
NYG,,1969,11,GB,,32.0,17.0,,0
NYG,,1971,1,GB,,52.0,9.0,,0
NYG,,1975,10,GB,,29.0,7.0,,0
NYG,38,1981,10,GB,,46.0,13.0,3.0,1
NYG,42,1985,2,GB,,56.0,8.0,0.0,0
NYG,37.5,1995,3,GB,,57.0,9.0,5.5,1
NYG,44,2004,4,GB,,52.0,15.0,7.0,1
NYG,43,2010,16,GB,,26.0,5.0,3.0,1
NYG,49,2016,5,GB,,48.0,2.0,7.0,1
NYG,41,1985,14,TEN,DOME,72.0,0.0,-7.0,0
NYG,35,1994,12,TEN,DOME,72.0,0.0,3.0,1
NYG,34,2002,12,HOU,DOME,72.0,0.0,-5.5,0
NYG,48.5,2010,5,HOU,DOME (Open Roof),79.0,6.0,3.0,1
NYG,44,2018,3,HOU,DOME,72.0,0.0,6.5,1
NYG,37,1990,9,IND,DOME,72.0,0.0,-10.0,0
NYG,41,2002,16,IND,DOME,72.0,0.0,4.5,1
NYG,48.5,2010,2,IND,DOME,72.0,0.0,4.0,1
NYG,48.5,2018,16,IND,DOME,72.0,0.0,10.0,1
NYG,42,1997,2,JAX,,79.0,10.0,5.5,1
NYG,38.5,2006,11,JAX,,52.0,10.0,3.5,1
NYG,44,2014,13,JAX,,72.0,7.0,-3.0,0
NYG,,1974,8,KC,,47.0,15.0,,0
NYG,36,1979,8,KC,,79.0,30.0,6.0,1
NYG,37.5,1983,7,KC,,62.0,11.0,2.0,1
NYG,37,1995,2,KC,,61.0,7.0,5.5,1
NYG,39,2001,2,KC,,64.0,14.0,1.5,1
NYG,43,2009,4,KC,,56.0,6.0,-9.5,0
NYG,44,2013,4,KC,,73.0,5.0,4.5,1
NYG,41,1983,13,OAK,,54.0,7.0,10.0,1
NYG,42,1986,3,OAK,,63.0,11.0,3.5,1
NYG,38,1992,5,OAK,,66.0,8.0,0.0,0
NYG,,1966,10,LAR,,62.0,9.0,,0
NYG,,1968,11,LAR,,59.0,6.0,,0
NYG,,1973,13,LAR,,66.0,7.0,,0
NYG,,1976,3,LAR,,68.0,11.0,,0
NYG,37,1979,9,LAR,,62.0,8.0,6.0,1
NYG,39.5,1984,5,LAR,,70.0,10.0,2.5,1
NYG,40.5,1989,10,LAR,,60.0,7.0,2.5,1
NYG,44,1990,10,LAR,,70.0,8.0,-4.0,0
NYG,37,1992,7,LAR,,66.0,8.0,-1.5,0
NYG,36.5,1994,7,LAR,,65.0,11.0,-1.5,0
NYG,44.5,2016,7,LAR,,54.0,10.0,-2.5,0
NYG,36,1993,14,MIA,,74.0,11.0,3.5,1
NYG,38.5,1996,15,MIA,,72.0,13.0,7.0,1
NYG,48,2007,8,MIA,,57.0,15.0,-10.0,0
NYG,48,2015,14,MIA,,75.0,5.0,-2.0,0
NYG,,1967,8,MIN,,26.0,13.0,,0
NYG,,1976,6,MIN,,37.0,6.0,,0
NYG,38.5,1986,11,MIN,DOME,72.0,0.0,-1.5,0
NYG,44,2001,10,MIN,DOME,72.0,0.0,2.0,1
NYG,45,2002,10,MIN,DOME,72.0,0.0,-1.5,0
NYG,44.5,2003,8,MIN,DOME,72.0,0.0,5.5,1
NYG,48.5,2004,8,MIN,DOME,72.0,0.0,6.5,1
NYG,41,2008,17,MIN,DOME,72.0,0.0,7.0,1
NYG,48,2009,17,MIN,DOME,72.0,0.0,8.0,1
NYG,44,2010,14,MIN,DOME,72.0,0.0,-5.5,0
NYG,44.5,2015,16,MIN,,12.0,5.0,7.0,1
NYG,42.5,2016,4,MIN,DOME,72.0,0.0,3.5,1
NYG,36,1990,17,NE,,49.0,21.0,-14.0,0
NYG,43.5,1999,3,NE,,58.0,10.0,6.0,1
NYG,42.5,2003,6,NE,,54.0,9.0,2.5,1
NYG,51,2011,9,NE,,54.0,9.0,9.0,1
NYG,,2019,6,NE,,,,,0
NYG,,1970,3,NO,,74.0,8.0,,0
NYG,,1978,9,NO,DOME,72.0,0.0,,0
NYG,39,1979,5,NO,DOME,72.0,0.0,6.0,1
NYG,42,1985,8,NO,DOME,72.0,0.0,-4.0,0
NYG,41,1987,7,NO,DOME,72.0,0.0,2.5,1
NYG,38,1988,13,NO,DOME,72.0,0.0,5.5,1
NYG,35.5,1993,16,NO,DOME,72.0,0.0,1.0,1
NYG,40,1994,5,NO,DOME,72.0,0.0,-2.0,0
NYG,40.5,2003,15,NO,DOME,72.0,0.0,7.5,1
NYG,47.5,2009,6,NO,DOME,72.0,0.0,3.0,1
NYG,51,2011,12,NO,DOME,72.0,0.0,7.0,1
NYG,52,2015,8,NO,DOME,72.0,0.0,3.0,1
NYG,,1970,7,NYJ,,53.0,11.0,,0
NYG,38,1984,14,NYJ,,45.0,14.0,-3.5,0
NYG,41,1988,16,NYJ,,25.0,15.0,-6.0,0
NYG,37,1996,4,NYJ,,66.0,11.0,2.0,1
NYG,40,2003,9,NYJ,,65.0,7.0,-3.5,0
NYG,46,2011,16,NYJ,,37.0,9.0,3.0,1
NYG,,2019,10,NYJ,,,,,0
NYG,,1973,8,OAK,,49.0,11.0,,0
NYG,40.5,1998,2,OAK,,72.0,11.0,2.0,1
NYG,44,2005,17,OAK,,58.0,26.0,-7.5,0
NYG,41.5,2017,13,OAK,,58.0,11.0,9.0,1
NYG,,1966,3,PHI,,55.0,11.0,,0
NYG,,1968,2,PHI,,70.0,9.0,,0
NYG,,1970,10,PHI,,46.0,16.0,,0
NYG,,1971,6,PHI,,63.0,20.0,,0
NYG,,1972,3,PHI,,55.0,7.0,,0
NYG,,1973,11,PHI,,58.0,12.0,,0
NYG,,1974,5,PHI,,62.0,10.0,,0
NYG,,1975,1,PHI,,70.0,8.0,,0
NYG,,1976,2,PHI,,71.0,11.0,,0
NYG,,1977,13,PHI,,18.0,14.0,,0
NYG,,1978,16,PHI,,43.0,22.0,,0
NYG,31.5,1979,1,PHI,,76.0,9.0,7.0,1
NYG,40,1980,3,PHI,,79.0,8.0,10.0,1
NYG,38,1981,12,PHI,,39.0,16.0,10.0,1
NYG,36,1982,9,PHI,,38.0,8.0,4.0,1
NYG,37,1983,12,PHI,,50.0,6.0,5.0,1
NYG,35.5,1984,8,PHI,,68.0,9.0,-1.0,0
NYG,35,1985,4,PHI,,61.0,5.0,-5.0,0
NYG,34,1986,10,PHI,,64.0,12.0,-3.5,0
NYG,40,1987,6,PHI,,50.0,8.0,-1.5,0
NYG,44,1988,6,PHI,,55.0,12.0,2.0,1
NYG,44.5,1989,5,PHI,,50.0,10.0,2.5,1
NYG,37,1990,12,PHI,,52.0,13.0,-3.0,0
NYG,32,1991,10,PHI,,42.0,12.0,-3.5,0
NYG,38,1992,17,PHI,,27.0,11.0,8.0,1
NYG,34.5,1993,12,PHI,,40.0,12.0,-5.0,0
NYG,35,1994,16,PHI,,44.0,8.0,4.5,1
NYG,37,1995,12,PHI,,44.0,9.0,4.0,1
NYG,39.5,1996,14,PHI,,51.0,16.0,6.5,1
NYG,35.5,1997,15,PHI,,35.0,17.0,4.0,1
NYG,34,1998,17,PHI,,29.0,7.0,-4.0,0
NYG,33.5,1999,8,PHI,,59.0,6.0,-2.5,0
NYG,39.5,2000,2,PHI,,74.0,7.0,3.0,1
NYG,34.5,2001,16,PHI,,28.0,16.0,5.0,1
NYG,38.5,2002,8,PHI,,51.0,7.0,7.0,1
NYG,38,2003,11,PHI,,46.0,4.0,3.0,1
NYG,41.5,2004,1,PHI,,68.0,6.0,9.5,1
NYG,40,2005,14,PHI,,32.0,7.0,-3.0,0
NYG,42,2006,2,PHI,,71.0,6.0,3.0,1
NYG,42,2007,14,PHI,,37.0,6.0,3.0,1
NYG,42.5,2008,10,PHI,,52.0,12.0,1.5,1
NYG,44.5,2009,8,PHI,,56.0,12.0,-1.0,0
NYG,48,2010,11,PHI,,45.0,7.0,3.5,1
NYG,46.5,2011,3,PHI,,79.0,5.0,8.0,1
NYG,46.5,2012,4,PHI,Rain,63.0,8.0,1.5,1
NYG,49.5,2013,8,PHI,,58.0,13.0,5.5,1
NYG,51,2014,6,PHI,,57.0,5.0,1.0,1
NYG,50.5,2015,6,PHI,,44.0,6.0,3.5,1
NYG,42.5,2016,16,PHI,,41.0,8.0,1.5,1
NYG,43,2017,3,PHI,,83.0,7.0,6.0,1
NYG,49,2018,12,PHI,,56.0,10.0,4.5,1
NYG,,2019,14,PHI,,,,,0
NYG,44,1988,11,ARI,,68.0,6.0,2.0,1
NYG,39,1989,9,ARI,,67.0,7.0,-3.5,0
